Geneid	0_R1	0_R2	0_R3	1_R1	1_R2	1_R3	4_R2	4_R3	7_R1	7_R2	7_R3	20_R1	20_R2	20_R3	gene_length	Entity	Symbol
gene-b0652	15215.607145134272	7598.018844894185	7741.497897327091	825.7291303698817	500.4310650023962	527.2599033349863	5.6853052389284136	8.071503979871723	2.1835934029235697	2.3154222025307076	2.8120873761224154	1.0817478943954486	1.2092775813027914	0.8853885143677588	726.0	host	gltL
gene-b2288	418991.7373791801	239145.69862509775	227600.94787564647	23053.684357120423	19353.955792086308	16974.320096674837	174.55423652493724	252.825526172229	55.41565538448741	63.31436983191313	69.41006144525578	25.677137914015926	42.98548394172672	27.31803316304846	444.0	host	nuoA
gene-b3433	162671.37423128597	85723.44398811589	67858.22908788908	6926.707976355835	6397.555990526753	5050.566510414384	127.3631967112115	152.5456810887869	56.27743804477994	57.860387430631484	70.13952872796635	16.598559176683786	22.831210264324223	17.872211537897012	1104.0	host	asd
gene-b4311	508.6551073668785	186.5370145845307	113.60393494349378	31.750402449474823	30.266072102353064	27.207837238579025	0.9515155211595671	0.9583762783672803	0.2725893524140274	0.4768446263491366	0.2937778735897296	0.054766315992405556	0.07098300277127537	0.038978355553392324	717.0	host	nanC
gene-b0334	496.7678048117939	209.1197847218583	173.3932335369704	23.61438206871204	19.043378677836852	11.643905000036504	0.24667646697829892	0.24976966712958104	0.1046928343867465	0.11119259164695487	0.10043169200437198	0.05408739471977244	0.0613401671675329	0.07699030559719641	1452.0	host	prpD
gene-b1083	94103.07877067757	43403.94178087082	45500.61684581583	4496.208536452692	4289.6707592792745	4290.582768021837	76.6085941786423	112.90531481302835	26.951867431415724	26.251571265213038	29.026092463860344	10.098127933257974	12.256900716734036	9.84313793823779	954.0	host	flgL
gene-b3741	32285.353386394694	24450.481230082587	17352.566646417232	1514.1003499900467	1450.4220822489858	1858.3653423761966	59.551316304267615	54.34428739774013	14.236231327371108	15.381371909165562	11.47925383199742	5.588859081694834	8.071809625848983	6.077468075641547	1890.0	host	mnmG
gene-T4p262	0.0	22.734495913157996	500.6465006064689	9263.15587810785	11800.263481927754	14734.62100661852	5875.226614881673	7385.154048906519	2879.080882537427	3208.7244786512956	3613.9523228153093	248.17933032708814	350.7420838396862	251.35155806571498	636.0	phage	motA
gene-b0781	178079.53653749885	56682.74748927526	56187.56734755662	6408.504556295258	4744.9671520468055	3237.7619462323723	23.861053805805614	27.975955488106965	12.459444366636042	14.28410555753313	14.337181987468568	5.976056145482412	7.775596428570122	4.121547692969915	990.0	host	moaA
gene-b3116	2001.8047921604114	995.9654955108923	655.9906169689622	106.34318978572848	86.45203122203297	70.29916864886904	1.4213263097321032	1.4616677248521994	0.45649848507374147	0.6773496772558274	0.7055351496363188	0.15722702128750662	0.3056745524745011	0.2098159229112785	1332.0	host	tdcC
gene-b2578	9579.38283550741	5901.689551334077	5087.727988128007	1040.5536435921579	1017.8934337977843	524.9323409540266	7.0196115705136535	8.732280231364912	3.1392588969903437	4.005602989365933	3.60984750558118	1.0462415434399517	2.2720898654912696	0.9030648600405844	588.0	host	eamB
gene-b2317	32160.412783871845	12224.545129740629	12027.370646282088	1178.2802410252268	910.0324453742998	900.5216990028231	18.968245660788433	24.26446587304109	8.028444785543645	6.489722907771095	6.063842381686192	2.736822172820485	3.990616018299211	3.514607450512016	660.0	host	dedA
gene-b1725	24831.42775090083	15357.587667831336	12358.71910953384	1791.080806961076	1750.875432067859	1130.855887158017	13.648694458612114	13.634043483915477	5.069655400935912	5.449006741631548	5.702093881465412	2.2195305809976764	3.4284543010990216	2.3370715761769167	861.0	host	yniA
gene-b0618	3443.8688572431715	1867.1268300803504	1629.2202743235484	261.1454777902875	215.82450309777647	157.60334551513054	2.045421431569146	2.811780072603532	0.8817755035438964	0.9147401873732492	0.8415145234990187	0.3213577786372126	0.39648933630102606	0.15834266816873824	1059.0	host	citC
gene-b1566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	333.0	host	flxA
gene-b2152	22158.094111210445	10903.664491987118	10141.786612357771	1150.6540416138128	1090.2374885296597	949.00842305997	11.149678927121267	13.384439233605452	5.082135799223988	4.551745499574066	4.785335956850801	2.000673113494588	2.669999904110984	1.9790098759984012	1158.0	host	yeiB
gene-b0843	16664.13623559317	7191.519333540116	7872.589623734919	679.4503602024001	653.3566274482152	568.888827931608	12.926588753774077	15.270128701985335	3.3526896257145165	3.8321855424579003	3.5248587294353153	1.3778052128615714	1.875072057415953	1.2747973758356839	285.0	host	ybjH
gene-b1326	22045.76823229413	12445.967042499626	10147.470673791066	1243.3275642937538	1294.902134206229	966.9269739948008	12.306463192083726	11.73014001798599	4.468371414742972	5.2761974859927605	4.8453354763444425	2.13663757632374	3.5605424723418744	2.3002041919162384	729.0	host	mpaA
gene-b2147	1055.6925499660256	845.2045483054395	802.7977979921296	87.31646096137483	94.01629694556495	68.744548414455	1.462724163413621	1.1891180320113983	0.2986867688398579	0.5148134440216238	0.47193144592345665	0.1800287555640322	0.23676794067578924	0.1356673831639917	1236.0	host	preA
gene-T4p041	0.0	15.36898320659916	1303.4154623050715	330.99834551564965	202.09053846453085	113.17010440511669	1797.7457285360526	1118.024027689364	4001.8718431968723	3813.681305812946	3419.669165430275	2965.5827851097292	2801.562540479585	3004.0690217897422	1176.0	phage	uvsX
gene-b0683	259527.59439776733	140531.83697234606	117650.28669098082	13751.323176851341	13436.720669956103	12119.89645502681	187.50060365163907	222.56127179739246	55.33523199366065	66.11889896540727	54.29991835743014	22.840126683007256	33.47444075655326	20.31975682959563	447.0	host	fur
gene-b1602	36531.836856565504	15723.923732801153	14372.671089187228	1482.1383838155436	970.9129456795638	1064.2723912200393	11.702150956152868	16.779002110442846	5.112473160358406	4.601573530980295	5.43598885083611	3.0343456775691484	3.1694753947990524	2.4547103482198995	1389.0	host	pntB
gene-b1357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	297.0	host	ydaS
gene-b0622	8971.370455173466	3395.706980483508	3748.6537132837057	484.94877582959646	367.48190753151135	352.3730164716929	2.401813443183661	2.789996777100707	1.0064588448608234	1.2866021677073256	1.1841749828489347	0.6299590679126436	0.5443295506631489	0.946527874694944	561.0	host	pagP
gene-b0845	11040.718824270552	4451.9558659520835	4905.983239712949	482.8292444667049	394.88587373243774	439.2486654273489	4.599031036949535	6.094158063447414	1.7962187821051152	2.0738205503256903	2.0102952411131527	0.8985933915147635	1.5470507669747005	1.0864612107475333	1209.0	host	ybjJ
gene-b1153	0.0	0.0	0.0	0.4804271089220945	0.0	0.7410453675236908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	585.0	host	ymfQ
gene-b1773	261.43778636706224	159.79335657958006	150.3984319567987	11.416601190514287	13.381600152549211	9.84076375152428	0.4483036389119179	0.3420727755821087	0.10378152963274001	0.06807996756119691	0.15486718894501328	0.046914514416433434	0.015201557045102879	0.03339006085039701	837.0	host	ydjI
gene-b1168	276.533931511617	187.38057950470974	102.03617564090824	21.945494217592916	17.684357534277478	20.196403766467515	0.45885337558280503	0.5636120337839075	0.1709943706744161	0.26173263119491647	0.12758251687694497	0.03435472315534102	0.10018663973819772	0.05501472624366594	1524.0	host	pdeG
gene-b2304	45563.28382853076	16678.95694300056	17021.355896223995	1671.2092270161797	1257.1477293481657	1311.6876014582508	15.758597742801575	22.11948173274162	7.117305958798319	7.266280027689358	8.318979481328583	3.1771201860337017	4.0704464525400645	2.3758484908450277	894.0	host	yfcH
gene-b3705	175756.51237756116	103915.7366739808	98408.43513865255	7632.030923634667	8671.468848034405	10993.084072954925	279.00454234464354	335.04813355676686	69.98788171314796	75.95994479014496	66.63192539438896	26.726660499761937	37.63805842026193	25.775484842366307	1647.0	host	yidC
gene-b0554	6078.428533034197	1673.511504718575	1885.5097535760424	396.8528097658551	354.8737634205336	256.8957274082128	2.9216151922271014	2.2092200089677854	0.5026917841585844	0.9233345600487332	0.9751793303881303	0.36358748672735913	0.5301543019479629	0.12938648579528841	216.0	host	essD
gene-b2166	129.05368435316768	115.12053663032236	7.860839736970183	11.9341765910584	8.917515388283192	9.204066666695523	0.18106067639899406	0.2228920060003167	0.09221352473737089	0.14114668433865984	0.05160184599800004	0.05558025274813133	0.0	0.0	942.0	host	psuK
gene-b0383	1030.2421242430844	561.6191151428438	439.2743832676389	54.97938620429435	53.886101991416055	46.84128927980787	0.6143020491215023	0.5661594328066596	0.23004539275053862	0.24816013599372733	0.2746267736164748	0.03697499865023991	0.22464165336778089	0.09868460780996574	1416.0	host	phoA
gene-b1994	8.26154064972368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	981.0	host	insH6
gene-b0467	30622.38617021016	12822.90156138228	11710.418014978477	1537.7898519704916	1321.1645277032192	1008.2427483364941	13.147268365021954	13.44812470913481	5.141165974349158	5.4860462496402	6.106804827710285	2.2558950881038418	3.8556676505306386	2.328956744315191	528.0	host	priC
gene-b0823	1722.1797789169366	780.0090613854765	572.18383643998	94.72292813396166	83.00748063185226	61.650223115688554	0.7991674441896908	0.9885101810779654	0.3838061069679352	0.39815448352990995	0.4528576308053008	0.12373630867663518	0.1987261501753153	0.2182499538445802	2433.0	host	ybiW
gene-b2239	5974.95791424222	3171.747152675539	2516.432161369252	356.72716515269667	295.41443212814744	245.13326635174346	2.2487836878212666	2.2330968157499442	0.8267109453126134	0.8112704769548759	1.0681630034163536	0.328140238717728	0.41349082046080676	0.4151900602678893	1077.0	host	glpQ
gene-b0940	912.9717084090836	446.1153159983357	327.3989883529335	59.42999703794075	47.09894949886211	37.83434047685832	1.1803401880128195	1.1594965085129194	0.26717459531750365	0.35783207863480315	0.29278740608938275	0.05535588033219308	0.1809984698692007	0.0967040862691429	2601.0	host	elfC
gene-b3405	165828.53546048113	86478.70700633236	67816.64353680232	7069.574987871543	6121.815483225724	4627.735689514508	58.08486852438529	62.43255745342962	22.28935370959163	25.259795464190343	24.642031540961604	11.7438758212937	18.873493149347482	10.05332994629391	720.0	host	ompR
gene-b1538	16308.17221929084	8150.050104563177	6612.303253116687	748.6420967843928	571.3791201500416	522.9259436575534	5.376864925379511	6.530480261112985	2.1971021557476664	2.3534006968313754	2.5817064338901643	1.2411021541074665	1.7723633554858584	1.051786916787506	2046.0	host	dcp
gene-b2297	293056.76698007673	194964.1371112246	157346.592045606	18086.11526728945	21252.366101925683	15938.87533902433	409.9462893681025	500.08781631361984	130.02435861379197	139.18977932908064	158.9553849116444	41.68390693988123	70.41635489146033	40.83328915627306	2145.0	host	pta
gene-b2780	292981.7396459805	154866.38684193062	124943.18138501818	27703.65765488225	11699.776106316107	11090.802561231352	180.7010753046954	212.8192616638875	60.349529709623106	63.22739954368249	60.07368459963262	22.470505773128217	31.716044173678135	20.45728305079791	1638.0	host	pyrG
gene-b2577	4851.716198703033	3159.8629472767866	2166.0624107871718	389.3910740987955	395.64902670424595	253.12748650873007	4.099607859363346	3.7439516233609162	1.2557035587961372	1.7120722454547939	1.0655020627160734	0.5194106953247988	1.0098177179961199	0.4436108084409888	882.0	host	yfiE
gene-b4129	69460.12754920941	50645.08840176946	35717.232264794555	5353.4628885851	5354.406974379747	3575.7562531996164	82.16726721795155	79.99716633895807	29.72756283741927	33.79686026007853	33.3239146552091	7.51030911319043	11.642439927363169	6.38852166227171	1518.0	host	lysU
gene-b2089	7001.527060734508	2931.0193191292524	2613.4980113738516	337.7784922556414	281.3825811489162	218.00580327634665	3.5016758911046972	3.50050528202951	1.3275237704838463	1.5664281809625566	1.4016418376619388	0.43781468990007255	0.7778042353838625	0.45128573592266685	867.0	host	insF5
gene-b1851	17573.322815519765	11091.723933260595	8263.096085629577	947.2248825604471	895.8928684084739	672.9955640308074	15.766368005306445	15.88531600620439	5.129453649215542	5.655314987469724	5.7407908007973685	1.9937115166241943	3.1177286101310666	1.3572728046340188	1812.0	host	edd
gene-b0908	63713.04009599916	33493.06492424897	34331.33596171406	2522.6632568079253	2668.98144999394	3012.9727281714395	44.03454875478432	65.09724842873226	13.665699642621405	16.361143232265402	19.483956829724598	6.5241866777245745	9.1067626820594	7.901040169966491	1284.0	host	aroA
gene-b0246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	318.0	host	yafW
gene-b0929	12151446.576269172	5620904.138645532	5732699.888260721	629529.7466738531	451257.36507301824	443532.8618636127	13150.079693645614	18201.267766154644	8213.18276987866	7715.544922037447	11373.450195804144	3756.63399055127	3668.5742987489816	3596.037530398651	1089.0	host	ompF
gene-b2745	45045.97957941279	18917.37404933877	17997.45995641955	1551.6628866633412	1361.3818706625054	1346.3629828042208	28.588963487182877	29.431355200612206	7.631723040871582	8.565529747260246	7.91631291147604	3.153861742012178	5.198541612244024	3.5400142513590906	1050.0	host	truD
gene-b1333	95354.41550104402	51332.985701203586	44452.82553415115	5958.493429548951	4415.457108774357	2990.3635146255683	20.732532669404563	20.61306805591343	11.508946033783413	11.714157068270362	11.210894432532895	5.601770615698492	8.415572389281227	5.230969091332544	951.0	host	uspE
gene-b1412	21665.68586031991	11518.398590298659	9714.363482870627	865.8747297511006	835.7558697998298	741.8341039297185	13.819232041157678	18.67818960453239	5.912849896835627	6.51949946784056	7.807376329809617	1.684742017706971	2.6035300372890062	1.8447182133189637	606.0	host	azoR
gene-b3561	3710.5266547036063	1825.53893538819	1546.407123195773	276.8171801242532	239.66717938881388	208.92122409704052	1.7295657503968969	2.1080749965090195	0.6104979740142807	0.791429622898914	0.73206233328488	0.2759760441424533	0.37046927124074513	0.33671663773231686	996.0	host	wecH
gene-T4p021	0.0	5.792924439410452	225.4700474555967	1978.6090214013384	2806.2699236979915	3343.735644273303	1184.320147584275	1646.9837130855253	728.5744039403052	710.6581419619038	760.8649190866774	210.58008341861296	223.6843343218905	181.83777657537843	624.0	phage	modB
gene-b3565	1715.2532015616785	945.3632336859216	626.8707752148921	83.06159845751722	70.37287937367398	51.77235322767554	0.7606190682466586	0.8367984360498388	0.16414425605178265	0.3876389989708967	0.4041559548233382	0.13850951875327966	0.2596674131990022	0.19011891790328095	1323.0	host	xylA
gene-b2272	514.5759604685035	200.821380566229	161.61512173508936	25.651375994233256	20.139606926018537	13.762271111154256	0.27072882090135303	0.3408510870978869	0.12926360164077885	0.05653068734992244	0.16074384566837313	0.0	0.05049088589980599	0.0554513510551236	504.0	host	yfbM
gene-b3203	202276.5939604158	125299.9901370415	100943.3358073574	11265.415170336963	8943.54803086201	7569.894217593177	87.53001190766871	98.81841100112905	35.665982086051564	40.85755428215645	36.231662813651305	15.543365057594603	20.0133248985356	16.78789653193867	288.0	host	hpf
gene-T4p212	0.0	20.422513277921595	16525.08394197308	10419.486852637676	5196.795450768492	3779.142973006198	8595.50699351955	6903.586363806462	17427.74819127627	15811.154178151697	13675.864072553211	54713.45845270331	47747.45762399594	42554.855527499676	177.0	phage	30.9
gene-b3999	80538.32098028166	44930.980557548784	37074.67300229522	4218.125629173101	4075.779831488957	3288.3794142573483	54.197985983287104	61.52621653401451	14.477523383767231	22.417143633380412	16.58680657231822	7.485841858711516	10.699967028147718	7.613442351974534	591.0	host	yjaG
gene-b3861	1931.2780151545876	1401.96058131141	1236.7391591208896	168.31567360066208	178.06365108651568	173.2834387706341	3.98090555514065	4.388427972530725	1.077467673215381	1.4468063546495873	1.313449083599688	0.33843363544433425	0.5334886057337991	0.3710706762430913	1431.0	host	yihF
gene-b2335	521.3466967904575	274.808204985366	288.69048858580555	22.462074478550555	25.926850295564098	21.971345107281355	0.43221618775479165	0.5953266550481611	0.1269958191558529	0.1851297363506232	0.09475426692030417	0.05102982269857671	0.024802540442009958	0.0	513.0	host	yfcR
gene-b1154	0.0	11.475507460927371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	630.0	host	ycfK
gene-b2164	1017.1204686238946	430.5379238038579	349.2324147892317	60.882903047933056	60.993381630571655	42.623436786704374	0.5180853694946755	0.5492852051073861	0.1735914074792234	0.18219962541557735	0.15542426516423993	0.041851797033365085	0.07119578155656096	0.0	1251.0	host	psuT
gene-b0244	30072.225373958663	12841.998809893064	13250.893426088476	1734.3734702554007	875.0311974752882	1243.4936278986354	18.851275265920528	23.106115799056756	3.7146277103086973	6.872941462016886	5.756321715408478	2.755610425723143	3.180925811687777	2.20638007356176	76.0	host	thrW
gene-b1111	17630.323517615776	9199.713102147723	6691.325608899245	783.6540294467387	560.6834971500425	467.06930534111666	5.415859493007635	5.337308017874021	2.5044057038270324	2.505568663964335	1.9965756906524752	1.033898066523296	1.8090573336612952	1.3245251626437107	633.0	host	comR
gene-b1291	17245.679073919116	10240.070275519072	8963.447191073059	1004.1942585463453	965.0897960472665	718.1535582097036	9.979342428451385	11.648663133689716	3.1273200058590844	3.7969493690739444	3.49188080934704	1.5949517544656358	2.447358831953134	1.8293920045980354	993.0	host	sapD
gene-b1811	51959.30760830714	27070.72210032767	24888.728747203764	3246.1258682093617	2963.4389887829766	2519.1837268967865	30.511138115582487	36.37259822764562	13.391709129984688	17.147641829476473	15.212797554054834	5.090224814183028	6.644600584414469	5.123704837493421	180.0	host	yoaH
gene-b4502	19133.144977184766	13495.19677405059	10599.18637946062	1332.5069772226868	1320.43923446467	1142.430411297699	14.447363901276908	16.168371566808	3.6619617970705347	5.2886120683127436	4.511417861487893	2.0018699269224007	3.143503155079686	2.082361324328877	255.0	host	yeiW
gene-b3270	822.2028933572826	455.122367913682	395.73347001931955	38.94984455078991	32.0210691829725	28.272491739219063	0.4789251695836435	0.6051341763694368	0.09835274037885344	0.1462424303182776	0.19079595594550375	0.05928056848815637	0.06915056112364733	0.025314747220817297	1104.0	host	yhdY
gene-b4264	4843.272384679901	2485.843035117105	1816.0192221174661	274.0165789716919	250.1590690680103	210.8975059466071	2.0146126672479063	1.4139008057393827	0.6738787160612374	0.8175729437754548	0.7460831467418544	0.27514728725313664	0.5094575874575019	0.27975456388170467	999.0	host	idnR
gene-b1330	3321.9318727047357	2094.6137019524117	1765.1241414026883	224.13181562605328	215.02704620129177	190.2914027331547	2.3798952162956146	2.5154281776526224	0.8627593876954308	0.9478750134719554	0.8635308918463765	0.2790322572558802	0.5054959623224762	0.37913249326061255	1032.0	host	ynaI
gene-b1868	11508.689269709032	6774.963058662891	6934.757950814745	689.069739082547	688.9134507107032	567.958342394943	9.017352265406604	11.979313420055648	3.712185483017239	3.536791721379763	5.084451487602695	1.0867669932949635	1.4914230911942694	1.091965066931665	819.0	host	yecE
gene-b2048	5231.6160969951525	2293.8459662050664	2106.429834112404	231.64576247479982	212.91787562199573	190.35298838863469	4.8642327098928	5.77781127947111	1.7106920409703072	1.5516869630578272	1.5127508346838932	0.5059992156643335	0.761009238682415	0.5096185436138274	1371.0	host	cpsG
gene-b3114	1631.508486426608	767.0589202804198	613.0427434086813	80.21248691120852	76.25544204577675	48.35684280625182	1.0850386469065991	0.9564623097648766	0.2554857067723629	0.35174649906618405	0.28240487395855357	0.13687999500324108	0.17741111280873006	0.1583081708554117	2295.0	host	tdcE
gene-b2427	1813.6103781547256	560.3337821393383	681.8041626408474	61.254456387567046	46.913094503337135	44.462722051421444	0.2783016550524398	0.2447136009933547	0.12655177783013313	0.23244786127100975	0.13219214161259218	0.15255419023525557	0.13346541867221443	0.13029128639525547	858.0	host	murR
gene-b3693	5283.184754537118	2282.372686981374	2148.182381362466	239.48389554135326	180.7800517195817	163.7381470767363	1.9791847589443623	2.1715200088147517	0.9388155095275678	0.7563149979921364	0.9585380448866264	0.3424919670196284	0.5066320974246744	0.44512483850392737	879.0	host	dgoK
gene-b2072	350.98537461089853	208.72773413182856	106.89504114761816	24.342901148926597	25.72270186803997	14.222819553850364	0.20144782342659734	0.225444813513563	0.02849906177906935	0.09970766902663485	0.08505501125129665	0.01717736157767051	0.016697773289699618	0.0	762.0	host	pphC
gene-b2171	35133.95340560081	24432.91749527764	16295.973493258074	1722.595294629357	1776.9394439480723	1681.8431996911365	42.08911836567946	52.73257795646331	15.159710349494482	15.795443573249534	17.503742407063307	4.500108998028676	6.173105589174186	4.243334801160663	573.0	host	yeiP
gene-b1512	8.495357837923407	0.0	0.0	0.29460152905600134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	954.0	host	lsrR
gene-b4431	841.0404259544173	443.322670306581	419.14590748448563	71.58817156060833	62.738085856718776	65.43570415114854	0.8045243262634547	1.0804336345744339	0.4097412278424688	0.17919161273182962	0.7642914926118873	0.12348254266212197	0.12003493629010481	0.26365548048851223	106.0	host	rprA
gene-b2015	15111.104052016199	7723.201610034135	7564.156430768405	867.023703941969	808.4159192158792	633.4862181310183	5.887041876438776	6.177834327012882	2.4051369492387495	2.7980866667651934	2.4217356671276447	1.421509786817933	1.9017147863423702	1.1118890263182204	930.0	host	yeeY
