Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	gene_length	Entity	Symbol
gene-b0489	106500.27009987702	223810.68982455024	63895.037378263616	38796.67523457579	2240.735687699754	1483.649465154527	42.90673532538309	32.98327586069529	8.852492679400227	7.632280246513606	8.334804325505395	9.421483965413822	918.0	host	qmcA
gene-b2535	43089.585276651065	80194.46263034237	24282.01867579318	16056.099447489605	843.2551557703575	661.634877964881	16.17794938498051	11.709270895716188	2.525549927648018	1.9317818894907828	2.5853071964953296	2.915504991213326	1281.0	host	csiE
gene-b4239	7379.774150942566	17257.71378305518	3434.673946025238	3925.000595063198	152.66610648525167	145.13962159120373	4.663775578845988	3.938136950591377	0.8372747042746145	0.5221157485935997	0.5287002743790736	1.2717806383296117	1656.0	host	treC
gene-b3720	7935.653242831746	14807.902434720965	3627.4362593225724	3358.8995358469	117.26116527809683	96.4857478559628	4.776259962009249	3.3993438697816054	1.0480173169151636	0.4793938470869005	0.5885346282512879	1.163525915348976	1617.0	host	bglH
gene-b1743	97230.80214673959	228064.40176566012	66928.43814268624	44702.391353616775	2092.6051161665305	2082.3150388133713	46.08501201615221	39.29802269214464	7.211588296488758	6.073346408927848	6.892685058571627	8.146932563166281	486.0	host	spy
gene-b1988	105834.6434117528	484221.99997755134	43564.798212452464	64887.439329828005	519.5001734052503	1042.688633405813	17.947915430225606	16.54238143167179	2.475341554903381	2.468311909510783	5.183336023324251	7.127291441368249	918.0	host	nac
gene-b0774	500362.4172462798	1228953.1465698213	317321.9376401351	190155.58792444435	12164.164245232278	10979.732431110528	214.4338935215076	164.88050482812167	36.48440750130591	33.420097321685844	26.64649382870531	27.297263010755465	1290.0	host	bioA
gene-b2413	235223.03750405912	496687.2126027628	149519.8759436518	112524.86874777879	5670.392937227443	4742.390519990413	89.19195374725304	76.90397380995111	14.809433680069887	13.929135214176684	11.290040504850767	13.340277914623426	762.0	host	cysZ
gene-b4806	82038.48931131154	123369.33231400256	81466.17265728612	59358.91310890097	3511.320449160789	1288.4324302657735	46.48229660249835	20.70334854025181	3.7444785385614705	1.656367202434868	1.586100823137221	7.800254581754951	72.0	host	C0293
gene-b3775	1162863.9864229925	2351435.4514317377	795437.6007233663	612217.7261604201	27567.600973198532	21771.268299423205	582.4361093105194	463.51273407404193	67.6054787813226	60.052121552106705	51.700137469068565	53.174501446686946	282.0	host	ppiC
gene-b4019	666665.2392109139	1424032.5819176412	339470.53053992597	184602.352738512	8688.880465920085	7422.698528522541	122.0466013774944	90.66144688534536	27.49551946882271	26.310340920761018	34.26391094151807	30.39812567300203	3684.0	host	metH
gene-b0952	612850.989117956	1124361.3894149428	398033.9499657732	221490.83801007463	13223.483393648075	13390.227171794973	310.16092184678524	225.80966054141672	32.71012559217528	27.01288214183673	33.341864111905835	19.71638817686145	564.0	host	pqiC
gene-b2417	9795495.467773814	18739770.026238084	6528446.400925276	3407201.612450915	164487.5247842166	163450.40030325612	2810.138771251855	2410.783153109145	444.3531775642829	405.82945126951245	507.5522634039107	397.92310491065666	510.0	host	crr
gene-T7p36	42880.3719086347	33877.16219148811	31183.223983650183	6248.306643042206	201.60691574128924	1220.6201970938905	42654.94053649992	38523.75579627355	30822.520243311883	29683.32074872936	14706.660748091075	15990.604000540614	114.0	phage	gene-T7p36
gene-b2830	1073644.566136112	1836448.4250131552	579091.8487811196	341732.95173994394	19098.553444587953	16255.29235595709	429.794586055956	325.6391092432827	55.99491393258024	51.43160533662166	53.5510650794804	53.04173115593366	531.0	host	rppH
gene-b3783	1111843.8019373412	1828318.1795106218	845132.1911511706	412473.780734113	24073.065780675068	21903.35131451815	476.6733976862798	344.71075319519264	36.37493437459714	32.70142105378553	33.98787478151188	42.1882340664632	1260.0	host	rho
gene-b0932	939679.944873061	1813202.1789984726	523573.84902881214	241899.49722163484	14308.420099794957	13702.218681206574	180.2476975379756	151.31747050200116	36.27421361351397	35.907606792623625	41.43164859703564	55.946900600619436	2613.0	host	pepN
gene-b2032	161634.86033120746	294050.13488247164	179491.6404635307	117603.8519771523	4261.851288525646	4318.4310945685875	154.25719053978213	107.23557474468231	9.843776594670981	7.167229664155165	5.7150657005266075	6.775556258682585	1119.0	host	wbbK
gene-b2287	2358776.1745005455	4574980.457182811	1527314.8025621024	790735.9284733231	41728.52644025305	42612.080375717065	707.4757625597103	568.6863226859665	121.17878057824268	111.11900517330022	104.66830047345351	114.31431918275084	663.0	host	nuoB
gene-b2599	107542.56925492428	191935.5705970461	87264.68107052494	47931.938879926485	2301.2882436360346	1917.6668729537093	39.91324216314706	29.129129922912426	3.7486252479064994	4.057457643173785	4.426327878522477	7.376984953287627	1161.0	host	pheA
gene-b4082	13420.891595435085	28441.05942122607	5166.987694965292	5090.371909048193	128.0555554926503	155.26564170221792	6.111715206231893	4.062430309497085	1.455494980105289	0.7800333918443272	0.6639491817783715	2.231235612920602	1032.0	host	mdtN
gene-b2718	75327.5633042196	139069.45997440084	32435.105238468263	26429.88101929167	1006.5629953798677	831.0260930446794	25.368215776321392	21.534504868510094	4.872898035583645	4.062331241008143	4.723570334598439	2.801259309652143	411.0	host	hycH
gene-b4029	36132.387774228664	73851.24427380486	25428.380072504442	15285.557023751322	605.5418020011972	603.245773046792	12.583520374397043	7.686007076102066	2.6815149804045353	1.9051777264057708	2.9770590557310928	4.044080487021451	2097.0	host	yjbH
gene-b2816	6496654.78813159	12664339.138727084	11440274.428038063	4815010.01659994	327734.29684634623	179017.57039362134	5989.6688053577	3288.6059220236352	486.6849508301713	466.57928078976994	590.7710598386427	774.9603577977321	77.0	host	metV
gene-b3273	651245.6483623895	975662.2711148578	753074.859205152	292889.37389260344	36969.66817405893	10375.27167529807	497.94395469720905	321.17431485469587	63.853212973364016	49.037186914190166	221.88715725782802	97.17475050007351	76.0	host	thrV
gene-b2205	60577.76678040959	100988.9886708327	30900.962042418872	13176.655280639654	1263.0847070257068	1175.341182468151	16.09002574701866	12.448780695539343	3.7629242456479806	2.7415733005818503	3.008122250777488	2.7838839627987495	696.0	host	napG
gene-b0801	965894.1968830352	1975094.7057563395	469238.6077517614	272526.2806270536	14523.216423324504	14183.757913895137	189.9986097419588	164.19699905818493	36.28036190953481	33.57575284935652	48.75726508251655	42.01794595144241	1086.0	host	hcxB
gene-b2668	100095.03956958442	221421.1320835663	53492.5933708102	35615.34786534058	2166.986334339229	1662.5798217039903	38.98383380991949	24.666560975100012	4.841840004148056	4.37280941442805	6.090627160846927	6.204545358744509	525.0	host	ygaP
gene-b3539	179982.94466996906	462407.2841203262	133727.4909657338	101288.14536389113	5596.7316078604845	5751.53584865639	57.68122437610462	47.388206977156564	5.995202835324833	4.945662448779582	8.020283407561795	8.786324500580577	1272.0	host	yhjV
gene-b1424	308720.5519810973	652061.7261813821	194273.74507205252	108824.67403298509	5822.130151869371	5273.406251147069	96.38469529615043	76.39985684147271	14.326700495365627	14.295169116666143	11.677379973242147	13.921758720914815	1656.0	host	opgD
gene-b1893	22631.30739622387	38313.457240373464	24686.718987056396	15369.718572840427	615.6211177100083	543.818882904385	10.726683831345772	8.318309681351174	1.9104482339599338	1.538055259403806	1.0574005487581473	2.0057797495941303	504.0	host	insB5
gene-b2910	2759579.3282322795	5443074.44672657	3128839.6493631406	1925657.103901028	73859.60997689288	78315.39535635298	1460.7793072141787	1112.0521350007075	169.9312442227169	156.75256888497248	203.366963722976	148.4033889881524	330.0	host	zapA
gene-b4058	362846.47681916	733683.5697823729	230570.28250100027	106795.57905777825	7302.840945757266	5837.342020069917	106.78807027847736	86.16861270764741	22.402066228576047	20.26717531225831	16.53185640098816	23.554945185456823	2823.0	host	uvrA
gene-b1615	7722.531433782552	13117.36564476104	2667.569634620312	2883.54909652244	136.15632935134465	123.23653576863494	2.440193478220839	1.6925723332670317	0.6388683762474546	0.40035415793449414	0.7817748132998624	0.8428711112038525	1266.0	host	uidC
gene-b3211	12264.708524405192	30729.86454273051	6880.427485424751	5840.151128456385	185.34829350408853	190.43106887212602	5.813170592471257	2.5044373234175574	0.82827175046521	0.5770569608482765	0.6958377804731032	2.3249791075940562	930.0	host	yhcC
gene-b2262	1837408.9431479657	3291249.2230343088	982773.1038427597	460861.77118291816	36021.72796446767	32652.30158939275	540.2348038695962	441.82827907491935	97.00481264932671	78.88014439567448	68.9898399993952	59.17284035166273	858.0	host	menB
gene-b2642	31556.33003135441	59380.46246099572	13143.070108601858	14682.97058415596	306.8471455252545	287.05152735754746	16.09002574701866	12.739120272566916	1.4013541411920192	0.9448291788536922	1.6307797195636216	1.351311709233604	1704.0	host	yfjW
gene-b2728	52972.18104830421	114586.70903890156	29298.523632990007	13372.062843213951	1010.250039318988	1065.7562959640964	14.145077579796622	19.110783267924745	2.9626643382024818	3.276330730090947	2.2309989600171893	4.114419999167446	273.0	host	hypC
gene-b4453	562010.8003395593	979802.8131604841	390050.15999549103	284428.12531348376	10427.557697507795	8199.11546532765	393.3117404826784	279.4952052933994	59.19842260963848	44.16979206492981	41.59108825115379	51.22167175352418	108.0	host	ldrD
