Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	45_R1	45_R2	45_R3	75_R1	75_R2	75_R3	135_R1	135_R2	135_R3	gene_length	Entity	Symbol
gene-FTB24_07365	78485.89595129543	119723.37801125018	91085.79638373188	110.69922869998017	160.0379977128987	206.63052729449615	77.03477530458616	71.04016567334313	68.25495496989656	46.65659146969281	49.18797715931602	51.05895191707438	111.06492722768026	77.1826112848774	89.13036218750851	1044	host	gene-FTB24_07365
gene-FTB24_08505	311650.58813023084	545174.5011147737	172882.78248175597	498.5860034458578	1013.524321730657	1150.2737641027813	326.33709083294485	326.2794054754291	386.68322315286247	219.72989624157444	234.9798458018305	236.6618168241491	421.4327341536451	189.8471320159604	292.1276483616903	657	host	gene-FTB24_08505
gene-FTB24_07540	13817.064952116778	20015.19341933723	13571.773650647821	16.56439913091805	33.49359091888314	47.67383909539912	14.926864092861845	14.88093428226948	16.663067803094666	11.644593817101745	13.82355275911815	16.212015705243015	23.978821263291586	17.315434186681387	21.538533111671654	2022	host	gene-FTB24_07540
gene-FTB24_01825	29340.91350551479	35943.38419148326	35464.42349940672	44.98478210865436	39.05134313123806	70.62490979906603	25.21992796394232	23.19191373517181	25.818178619047824	14.170823753534092	15.498363689333011	20.371720335519704	38.97153674252411	28.485233163763855	35.75319970741555	1080	host	gene-FTB24_01825
gene-FTB24_14460	265048.1156622935	319796.3125756491	202795.9786780803	847.1556347179871	662.5999732854397	726.5031794324639	241.63995111947668	200.68688372376718	212.01538204963853	148.1562394779529	149.83706820399757	134.31292351799817	307.73137687018044	168.28124696646938	180.10314237720502	885	host	gene-FTB24_14460
gene-FTB24_19420	58533.014262903554	116533.76840197206	39599.02788111095	79.8431197599493	111.57526608925161	175.78855725622046	78.87313378684664	70.99565429134229	74.27849007464157	54.113859937946124	79.96381820293871	78.90867704266502	120.08036531309949	67.42470013658391	72.67863547081193	378	host	gene-FTB24_19420
gene-FTB24_13430	9893.430440740322	20982.666276649055	23720.78924063593	23.735689052305062	25.133547086784453	37.23174022147637	18.804482482961205	12.395860699018284	18.163542747068824	11.338850084969296	13.882517311614096	18.797688724826116	32.65867770176053	33.311929281733896	33.717985851428715	1194	host	gene-FTB24_13430
gene-FTB24_10485	1592776.4460714653	3119451.565554604	1110482.2263718569	3782.4814223178655	7802.153117594409	7058.158163354514	2375.1697196904615	2364.904802140551	2511.026081820297	1405.9180166890244	1444.2164522781538	1410.7162733317457	2757.587486012759	1105.8837180759936	1804.0712901545091	372	host	gene-FTB24_10485
gene-FTB24_05720	201962.20722780807	245900.29154122152	222245.68511219404	320.16551384669884	348.8562524949061	415.5118870845192	155.21219098616407	143.83268546507117	145.03284073651866	123.57772577282579	123.47930139289392	105.79391661910063	271.6131058298952	156.6867319603396	150.85406941135565	2490	host	priA
gene-FTB24_07490	6415932.426780089	8661764.85291206	707970.3621562342	2508.324023619742	651.0655756034831	174.66180256688315	487.82744622922587	130.8298796445574	47.024127724313665	167.32799029103936	75.14467366376218	37.922199330517735	229.1070617233982	73.99466275196144	61.826677731013284	1503	host	gene-FTB24_07490
gene-FTB24_13405	162841.3661115281	164690.56080375996	164200.61131878154	321.6356656908702	286.4306415114509	346.5316416471501	145.24025717145454	99.9311804187326	117.92627531402927	93.59814358623245	88.72010030083679	81.41297704193182	298.1415497695167	156.5512079338373	152.83423605544758	555	host	gene-FTB24_13405
gene-FTB24_13105	23402.333540914773	37923.36076163491	25239.992791264114	28.57065862442556	863.5325981127827	56.97950534255265	18.34770768202394	19.06184690562067	23.283517247771442	17.47087860024751	18.180019648878464	18.54188023551026	22.45338337703847	20.571670651884254	18.30615210709801	1314	host	gene-FTB24_13105
gene-FTB24_01400	28092.943182815638	51800.681198193684	62722.13311441391	30.350834935519096	26.37614170214954	56.52287516036494	13.252396462830601	11.523019720900788	12.594233472706259	8.033045360151329	12.268249055525608	10.804448172709748	27.317617474776075	28.106083427223446	26.17313117325856	861	host	gene-FTB24_01400
gene-FTB24_15420	149493.0349746021	244596.05603513922	71078.59122189328	260.39428604638516	539.6074132514246	527.790110941111	230.8604106395956	237.4389726377463	214.1855022172029	178.99285387901932	208.93771853025922	167.75069532549577	320.5677908280615	122.94062206722572	152.43853364714076	735	host	gene-FTB24_15420
gene-FTB24_16070	156499.45385600024	406101.83110632113	129801.90843660131	166.64011983699808	336.3477282411904	407.1482892333965	166.88947862072496	153.03959436860998	174.57764479612067	108.72738334215211	130.3042610314842	120.14395124684242	172.74553340711242	90.20527169311046	109.8209810555906	762	host	gene-FTB24_16070
gene-JD032_54	23438.007829849095	26383.973502258992	29349.867723646945	2432.2453781020167	2446.7168446456467	3562.225128300745	29267.30038985838	27208.406821365967	23098.394865147508	51838.440256515845	43685.975031919836	41653.26357689656	43469.02401586173	43309.41332398297	40083.61553361716	240	phage	gene-JD032_54
gene-FTB24_14545	5266616.190445537	4418141.006177791	3046243.7207003483	8217.650973218444	5751.376646911149	5289.747462613057	3350.9330145089534	1799.4600669806744	1393.6985610053573	1356.3470360611152	1128.8782500832547	1038.9466514664828	2908.0668428746403	1573.361940476936	1544.4855864064862	1443	host	gene-FTB24_14545
gene-FTB24_03095	487605.98477569007	1070770.753354208	407014.70507347543	722.5348937576719	1326.4959317582466	1524.688377238489	524.9512135923543	563.4621095547294	624.5141488481512	449.90077116512305	553.0617443425366	607.9266182198637	381.6655663917606	179.65103134935038	260.61223583500697	786	host	gene-FTB24_03095
gene-FTB24_13905	10416.89236882182	14339.116033836408	27175.803447821247	19.38264759416452	17.835949987825078	33.57932827869705	11.928344307270017	8.941687519648223	10.645516357680313	7.91999164109778	10.062651181787817	11.7923548922052	22.566239106424806	25.9227540297851	26.88816453406046	1728	host	gene-FTB24_13905
gene-FTB24_16440	191774.9885100097	338632.5642550806	135335.5011701498	361.7185434100435	550.3986419400842	632.2445912809642	228.00178118753263	214.0583518387871	239.35603094742257	168.1695257366517	185.167828699934	171.45058591101818	360.14284836767865	158.68301018508453	206.78244027501975	1800	host	blaR1
gene-FTB24_09640	848731.3038932207	947252.5155420641	724782.946404196	1313.251599540369	1223.5589477456679	1257.6510452767868	499.43808101793235	423.78424540627407	428.2190489542335	430.3467439127017	414.8705477596986	440.66309563041324	891.5924259064994	394.95812566918653	520.1413913318114	3438	host	gene-FTB24_09640
gene-FTB24_04295	1384174.1669514289	1270836.7473988284	760775.8089635663	2744.3970118043217	1856.7735974167663	2068.969140174675	616.0718735970707	542.7647107620345	584.6680577189915	476.31433599892455	509.06584704194887	439.06712681649395	2593.3590889967936	1213.0873735317616	1387.4612600317737	2112	host	gene-FTB24_04295
gene-FTB24_17080	12772645.165156221	20963244.264440175	6911121.48397876	23713.222078826166	35964.38979262502	36522.63336682939	12914.899099600621	12298.213722314622	14213.586755538965	8681.322015844205	9311.94275603261	9126.991250793744	12253.230295429657	4435.190322860075	7039.043068953734	285	host	gene-FTB24_17080
gene-FTB24_06670	2172886.585970537	4299610.496664428	1708452.176753029	3191.344643196456	5912.773876665661	6172.819314544136	1744.1890120408161	1770.3495477497677	2004.4947011177412	1415.5683984566642	1794.6001708878164	1728.7858122163627	1694.2854372485153	767.0221779847526	1096.952451496735	486	host	gene-FTB24_06670
gene-FTB24_09425	2847.133272172558	3483.6897956392136	12043.420052906466	18.62907561194521	10.996018944429208	20.97797515024891	9.714189290209362	5.0569178327810755	5.670478492795212	6.17150842595094	7.1089518596902685	8.755014402663333	15.291243522171959	15.822400544771218	19.040571772634518	2766	host	gene-FTB24_09425
gene-FTB24_06095	769875.0552188855	1045865.4563714057	585792.5158964345	1503.9583109366733	1765.3012424558715	2066.5614000317846	576.8920015290814	581.0070692569849	568.031725405529	389.2814960259394	450.1633859010821	311.80915947142535	777.6803470802444	381.4039855688579	452.2521351345184	1218	host	gene-FTB24_06095
gene-FTB24_17775	149308.7906197794	257466.79456310702	130172.09851506376	312.16712432975294	514.4263470172707	544.2017589424966	205.16752208504428	255.71343845663466	263.56057340277994	122.3596127949386	137.83010814979647	149.3014671569632	174.6077675620933	108.45841915910087	146.2950597864085	540	host	gene-FTB24_17775
gene-FTB24_02320	3102.904109861819	5206.827949875347	26366.31143022657	3.4804473585032385	5.27289002999532	35.95315862372504	8.26645137403515	4.998533493626421	10.757574424603263	2.261301662797994	7.875640296583188	8.901537087918078	5.12141596741556	22.214069484071167	19.753424602911135	846	host	gene-FTB24_02320
gene-FTB24_10180	15768.6902830789	14312.805729187165	29058.164145353818	23.355318484268007	23.873130548648533	45.43494788108993	15.758546607769565	8.331183118258432	14.507921471712658	8.10047088240128	12.299850402775196	13.095299569166043	16.562377325816374	27.062666339225192	30.682472180856234	1308	host	grdB
gene-FTB24_12465	2370243.663613457	2278375.236884037	3051633.682548419	6314.7781108643385	3102.588773995515	4003.0225537597103	1380.869704449846	1267.793725862739	1542.8844242055986	1195.663254204439	1034.9411421073273	1113.6084706899867	3713.0969254967117	2144.5062405329913	1997.2197233784286	312	host	gene-FTB24_12465
gene-FTB24_14475	589452.4268012622	1002617.3638739496	349724.477473341	1032.2526803615986	1750.3184895493239	1698.7629033538835	567.2720982383485	539.0328360301912	589.8118391420409	383.9654234545113	459.5028752351294	440.1536242823698	719.3529094461854	333.3894263806845	484.82066398048846	522	host	gene-FTB24_14475
gene-FTB24_01565	110328.47743673895	185136.69119165477	75288.7911171813	164.55895589549255	312.0842288029878	307.5546218670451	112.02271175523148	107.48685936662352	124.60077507453518	91.49423162607881	119.99619535236225	110.10359032812839	89.55479734822997	44.1192059589386	63.667707875272285	1380	host	gene-FTB24_01565
gene-FTB24_17390	148998.76406118352	122906.7088614549	125785.14738705833	315.4776927100436	189.49020550975064	249.2916951934605	96.94822694633233	74.54543700590939	82.9870027040823	60.00214865421544	40.626778603105954	55.372796885137454	168.86301372154617	102.28633486629491	92.69037956934194	336	host	gene-FTB24_17390
gene-FTB24_07855	140315.5402080299	185834.94379851982	108716.80169300889	240.4641079989888	360.58658470123	421.5397223528304	120.54443947089729	113.85121288175253	131.1886201080368	84.61616875908338	81.79524758758666	93.51850140600993	150.2696607924974	101.25964056876057	128.39501521158115	1200	host	gene-FTB24_07855
gene-FTB24_06030	259688.72525091012	363634.5970346044	168796.18761252353	457.3356849458587	642.2528588647821	752.811619529317	198.14971951875506	216.85945310810004	236.0605768103082	166.27304577548668	146.73960096395703	164.9918705309886	304.15234143709785	140.80625598305807	196.53940859712523	639	host	recX
gene-FTB24_07860	294542.3099735128	475337.4033731637	184828.00931757706	527.4753438325613	871.7749170223183	1053.5749374087923	300.4840745598695	331.1326978596738	381.0886844069036	209.72296969187028	225.10965549345732	239.32248074907048	240.9124585527644	136.6845853612621	211.76058285526892	501	host	gene-FTB24_07860
gene-FTB24_14660	8254.895839443707	7272.366773387219	39317.74732790439	26.85197971494291	18.363766581307885	39.43680574958844	13.889608465608212	9.410881927332644	16.562605151842003	6.848888693652906	14.10439106221037	16.34484235100074	16.349878899749292	32.70618387414396	34.55663422385774	795	host	gene-FTB24_14660
gene-FTB24_10800	505839.9755471404	543489.6456513994	230388.858037954	818.1170217687919	1106.6363079438129	1216.3316103224508	366.16750193271815	353.660688423702	342.4587423044687	298.38366636078365	224.53487310870304	204.53187381407133	661.720302324297	306.34887306523245	369.9649877818901	579	host	gene-FTB24_10800
gene-FTB24_01765	2053758.5561661166	2996169.7482381957	883621.6832241738	3085.174731140446	4914.768448637753	4277.278980182641	1381.945780730348	1383.951302183482	1434.6411234242473	777.6365780109678	853.7248087289529	945.0919681353954	1267.8017309022598	542.9813130081506	827.8308556357966	939	host	gene-FTB24_01765
gene-FTB24_09880	733755.7356379858	1187045.6512433807	259296.9343606749	462.8146097209673	1308.9160319691707	1509.0883015571794	259.34797378872787	258.7327214927942	251.88466945412515	90.92723684256397	139.16598415806484	135.25568453244054	150.40664826024368	68.37153628040882	90.91977214680642	369	host	gene-FTB24_09880
gene-FTB24_09875	710381.2454445319	1583597.9853953964	256513.07156845907	782.4958218234889	2899.727078380065	2467.169151831506	451.11585056135465	814.5452628938392	934.3346957563955	194.41678930153483	431.3705110215966	356.54678969942165	272.5771041891034	222.38191009571744	312.9012535769338	246	host	gene-FTB24_09875
gene-FTB24_00590	19480.941572861586	36946.50157289796	42563.66098450964	46.20632873025891	57.93331123864988	109.38955035406292	24.69764795345703	23.234941404439294	31.853596997526544	23.570850698935327	23.21530205891769	27.48664087804803	28.581111743944344	42.906627359644304	32.33544653121167	231	host	gene-FTB24_00590
gene-FTB24_07235	66124.62112382548	176890.66040581957	82236.34434645038	181.3615721376579	272.314549928533	375.25959007665926	128.91502543260765	110.78689452261635	126.28456933229916	88.86386133069038	100.48749103763406	92.02049337433472	182.39875252894916	98.8717934809195	147.39594234332966	207	host	gene-FTB24_07235
gene-FTB24_14160	255743.24609094355	312921.82400398405	263186.5187677849	320.9942425279241	322.65372029744236	366.1727194972797	106.80198116054972	110.2072630549361	110.25632016822884	90.54673891444797	83.65120315655913	82.62549218270419	168.66370000043221	100.58438872834648	102.24973125676787	915	host	gene-FTB24_14160
gene-FTB24_19085	623856.1096438845	756255.6011919646	252734.97206473758	1158.6989331017032	2335.5707141952	2241.510429614529	812.2634456855296	1049.1580023053914	885.7069609590019	573.191653107693	760.3727945964029	540.5114165084199	1837.7754091327545	726.2343964206461	959.6705844963124	162	host	gene-FTB24_19085
gene-FTB24_17780	5171616.792433938	8971312.11920208	2527195.1663149707	8558.349950761958	14722.840409206778	14667.425950524144	4613.725287227112	4746.755375259527	5492.175105762852	2871.800350795953	3626.2448516200416	3474.3441255702464	4078.810795617062	1568.837109382255	2596.230638562754	633	host	gene-FTB24_17780
gene-FTB24_15055	381735.70159911626	356884.6657310395	386236.10650215944	805.125361603757	604.0754640613388	811.8615014478527	296.7175646433417	253.75567950496432	266.0258508750848	309.81644720767446	250.34371444784273	252.25385247673728	728.5671482931438	391.22501196675677	416.7299179011877	864	host	gene-FTB24_15055
gene-FTB24_16975	194902.9768446849	241290.24663043843	158483.1902003781	242.6961481647878	268.6709947993877	351.8085065846487	154.98884752783954	119.0700268233727	131.30273082740058	93.21569902576344	104.28805473196047	100.43387181658714	196.03604243765565	122.9722653298217	143.29764123578838	963	host	gene-FTB24_16975
gene-FTB24_04215	5524955.953416421	9823434.098513378	2400964.4338703905	6802.8991252365195	12803.514767633493	11309.6729131548	4282.68487576527	4158.682481765159	4819.487294837323	2496.5545139854867	2706.0864466930543	2896.6877578689855	4536.6352481317945	1944.4758896872863	2825.774832169283	687	host	gene-FTB24_04215
gene-FTB24_10290	16447.724792876557	26007.78940550085	7525.607108627422	38.24617102355229	58.558772088729775	101.04058032404072	32.783974637447734	24.14427109503138	12.281927075862834	13.901617821125004	17.763935583544303	11.557794761450193	22.831621906789547	14.244305439234141	14.693290806950094	741	host	gene-FTB24_10290
gene-FTB24_09720	130684.64971794646	168091.13260405668	96844.68137769026	237.5229542008839	244.86739632408018	292.5307660017087	128.88808394348902	125.77118113761021	135.82795990660685	68.70702425955923	71.49583484811463	74.74188221532957	193.12098421429062	91.88085858832922	111.96630449853333	891	host	metA
gene-FTB24_03750	151569.27956782354	150897.5432285603	67520.0163515666	119.39219168556832	219.85281200111055	195.41293442982823	83.02951071024	75.68249370215574	69.02175268403167	56.4052922765864	66.65094177989046	63.865219375351174	146.1624946916617	80.62990376308997	90.72635031926858	1341	host	gene-FTB24_03750
gene-FTB24_05005	28657.826167501073	55703.39573668501	33109.384986646844	63.753740423936506	73.7869684626181	87.18610773812422	40.98647563595961	30.303504364450664	38.33266694531119	33.201711683204664	29.568252258446833	31.595540580748008	77.78290277149046	41.96980143476124	46.25469433119147	687	host	gene-FTB24_05005
gene-FTB24_05115	851311.548762335	1417693.5686970947	953027.3140149727	1087.2497493972576	1650.100520107752	2554.867691059931	607.1115930182947	846.8735539480116	1028.275734655181	546.347276545406	1083.3807627494923	794.3132242833511	742.2773428241408	322.53947463456757	468.5710469286162	87	host	gene-FTB24_05115
gene-FTB24_05865	477375.2081236291	617589.6030140999	447915.9993140353	1076.3189390026441	937.4757986203864	1146.6740453531	361.1110503646438	352.5431379581681	384.83041914607776	323.48366905156826	301.88258551208816	293.19313954316624	607.4355265877684	346.963862324475	366.80216653307417	555	host	rsmD
gene-FTB24_04925	4097472.5006105173	5777263.196814163	1802514.1631053714	6766.26283957762	9764.232968610277	9627.316852392589	3020.209223739743	2954.7100485978635	3120.6972877325834	1849.1784234374677	1904.734550322363	1799.973604173202	4472.663577310615	1775.1369784373774	2306.796990348523	258	host	hfq
gene-FTB24_06460	949953.3782793316	753404.9095455722	250894.0305408529	1822.4773162201172	2618.523374103922	2821.921489893416	868.0756373290697	1012.0107811711335	944.2374196563056	719.7055463410894	781.0825821758434	770.3235925096063	1897.1817364885314	948.3287369650416	1490.6304944117617	558	host	raiA
gene-FTB24_03070	4020457.481371052	6418485.740633284	2070796.2227239786	6579.592373063789	9095.959000106835	8684.119788135466	2954.1396701547574	2809.534692489385	3391.265573053819	1862.5549374516859	2316.027319477803	2494.5558932550484	2712.724616391384	1090.4639886736268	1765.5437984479386	405	host	gene-FTB24_03070
gene-FTB24_13765	186181.54182080756	167430.5310433663	180753.1691705791	573.6232759908064	358.3904763433824	476.01219086063975	149.8067567188	136.93926672558905	144.41790744001088	108.29301140081681	105.53622947473501	101.60358550710698	323.87050196269695	187.3297970380709	192.51496782689688	3828	host	addA
gene-FTB24_09195	525.2214639742094	771.1793497189328	12742.939767969963	8.247782815948852	7.951630954324494	17.039984423345313	8.248170853526448	5.922632122700212	4.881588394357784	5.3587148647818	2.731212006931493	9.09954458616638	11.55853783762455	12.619596282248326	11.70265911348937	357	host	gene-FTB24_09195
gene-FTB24_10270	10849.291674697442	16276.249445199965	19751.1688454731	20.833432537455707	21.4243943448592	43.55706903685887	12.500647619047394	7.160453640361794	10.960547526954267	8.885044791765932	10.83380762749492	15.601894971409799	14.014181914070825	17.972209950643464	17.039446368445986	795	host	gene-FTB24_10270
gene-FTB24_13830	22161.14498408631	37369.086882640695	27913.539940310577	25.14888347550055	33.7008181720678	53.57809719814265	15.293959460053367	13.215811546754022	18.05842133326753	14.403330343992677	10.053533393935732	15.543241230915777	28.00464022071555	23.77098468678355	28.75712607137479	1083	host	gene-FTB24_13830
gene-FTB24_08000	1130793.7316062578	1627511.7300189456	1111344.0297665545	2318.289173075023	2480.5112762015256	3038.637577338768	1109.4146690001155	1111.1961784741013	1194.8355162834346	971.4351236132002	1017.7528896213979	984.2159692506996	1798.4217985005978	872.1597138296929	1119.1247454444751	780	host	gene-FTB24_08000
gene-FTB24_18765	143860.03769072748	149144.647020681	106277.25559858678	313.48789907190354	264.6792493241168	333.06758403841616	86.15121456137163	73.35448063920958	79.20117780104485	41.19524072387588	50.0410710010263	45.31632383756886	151.34404306286237	98.82537343644357	110.32509667766153	1929	host	gene-FTB24_18765
