Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	15_R1	15_R2	15_R3	gene_length	Entity	Symbol
gene-PA3686	32348035.314220514	82029191.23364326	80456.79866198776	559.6249887729925	1104.404546289457	64.97609400073571	45.5665062860885	65.65917468157845	15.38759918607024	24.619788573838246	24.286398811558342	15.211818275544095	648	host	adk
gene-PA0550	824827.3143214122	1929176.292600397	12383.443579996348	35.39548234427739	84.74788484204704	51.02856222698888	2.4206506044749423	2.591809526904412	9.37139499302022	2.4990010958407245	0.5800378309704337	32.3875316668012	798	host	gene-PA0550
gene-PA4637	1996232.1933039306	19619054.483410485	29312.533857877894	182.88279743335272	332.8438834624579	46.05302437126201	26.705242152594526	46.59683364499115	9.927483345851767	20.01350555034593	7.465648211522679	17.23447546560464	279	host	gene-PA4637
gene-PA2937	327713.316817768	1107143.2445128493	15438.883124173553	2.9486997505724353	6.533237898271125	24.94911417394583	0.8930555628159983	1.9124031460653916	8.96365001130305	0.0	0.0	21.007654317540414	309	host	gene-PA2937
gene-PA5043	57077284.94595693	89538123.57476717	216898.02063178492	1068.3480000817717	1476.0357250619127	67.54680930588195	34.20537437077155	40.583308974040946	11.598692853821788	10.689194637083542	7.753269499403788	18.524895990416244	597	host	pilN
gene-PA1816	5261324.525671493	14023627.665441345	33110.109094526044	165.9986640959907	313.30446520251604	31.745177248007273	10.427417988507443	19.139516506371045	4.111666179273829	5.920710288607255	5.934233193774437	12.167051252286678	741	host	dnaQ
gene-PPLUZ19_gp23	114811.12800078266	0.0	24726.219036577273	2.066095743598373	16.021988179093473	2552.2774078081457	10389.267724297306	19235.45821538895	68379.97852180454	63108.155273651966	58030.38197472073	32440.47075510707	441	phage	gp23
gene-PA4733	2638700.95577031	4170425.2207685052	13538.896733505137	47.955169627730655	62.50063500203646	31.619640214896023	2.135868180419067	1.372134455419983	3.5729719472299317	1.131900496351387	0.5970977671754465	16.499475776630323	1938	host	acsB
gene-PA0027	4897939.065515907	8738753.890037462	15886.163454444315	65.13258470028997	152.9371598913468	29.79697563945883	3.859498865876132	2.525352872368402	3.8738011936960044	2.0143463378594935	1.4386019863695607	44.4601258689619	1287	host	gene-PA0027
gene-PA4819	0.0	131579.716367104	3844.451555975524	0.9345109978737257	5.176334642476353	39.53475015256032	0.2830299168309164	0.30304234468420826	4.261181313065605	0.0	0.0	49.07052883722233	975	host	gene-PA4819
gene-PA0407	17062991.556229524	34246586.555505164	52149.578710988746	244.50099063866028	404.1773244424146	38.54016524306195	14.17374662117089	18.582785287239183	6.3873053225197225	3.5536109922615586	2.425944387392066	9.702521918961859	954	host	gshB
gene-PA4496	3278199.1501561757	5219573.321191966	93529.04913341941	157.50331734609676	182.61492846505791	71.1576512968945	5.4712102881812825	3.6612922684895044	8.752054555645897	1.7297918366005312	0.5735690075767114	19.06683977161316	1614	host	gene-PA4496
gene-PA1563	1219177.0915323903	1938284.773679719	6435.471314406621	28.39272082774988	35.26652922140404	26.879150245366787	2.3452195658085846	2.232039932518248	3.1385471427678677	0.5649299927707927	0.8741646631055829	23.72425634737659	1059	host	gene-PA1563
gene-PA0532	1048585.6572142486	2024303.328724677	19491.100546029753	25.159911481215687	45.790652606521576	85.77559204697505	0.5442883015979161	2.331094959109294	10.379800634390575	0.39333390029209037	1.3694384293325623	27.977978366796645	507	host	gene-PA0532
gene-PA3666	2299217.6329200217	3470653.388233758	19754.09890422206	125.00777551267372	190.17403360402253	42.208597988965366	9.065161104294567	5.994968123100641	4.281766730036936	2.1194426685304233	2.236087870117904	30.66237982837139	1035	host	dapD
gene-PA3294	551143.404735252	1034431.7324457861	8737.389899944372	10.138562712780985	13.673336791446967	30.9851452574493	1.2015420997538901	1.1435560176762574	4.957978257340483	0.5788687589204349	0.11196666403347993	23.669888637467388	2067	host	gene-PA3294
gene-PA4006	11617818.143186172	24464647.264069684	58642.10988660339	361.6340233632277	766.8198063389386	60.068302557378466	17.1134368316368	31.608021300201713	6.011899216883256	8.657004726428704	4.305769201064243	35.96995350373694	645	host	nadD
gene-PA4932	49499007.05800186	143692703.67919868	785954.6095902981	1726.4933888569785	3965.2807791426235	646.9724773288115	301.8827485392845	467.9868692069551	79.313262918805	152.5765957656526	94.2308438689283	54.59222522066275	447	host	rplI
gene-PA5347	6184025.3372024605	12839903.620046915	231507.48353211384	139.1065989201347	292.7987763416013	79.47188961965051	6.319561120079621	9.77369394115099	13.390735169557306	2.029723027461474	10.011187296367561	18.046863908353558	393	host	gene-PA5347
gene-PA2290	4250796.334282708	8191001.000215865	17094.420786831466	198.69981975934502	288.7544884515727	24.176515951503514	14.758742864597226	14.699815227219055	3.3301520626569925	3.059100595182141	1.535224507842143	17.941860652625728	2412	host	gcd
gene-PA3088	1539477.5913348186	4045187.2261508326	13814.521868830967	52.32945874917906	72.74848686723523	34.058653003050274	5.282906386793286	5.989181474333169	5.926305091932457	1.1228619788743797	1.042500425933347	29.91724444633211	888	host	gene-PA3088
gene-PA0430	4726785.975990985	9943839.38982782	66356.12260782496	272.4051388131916	415.0851164336278	84.00568331385955	16.1210339225857	25.383701552156612	8.883562416700345	4.79705158809838	4.506754418639693	26.57573884296716	873	host	metF
gene-PA4308	5823834.894293221	8116729.988507303	18283.471822821222	78.22063885623135	127.95024362740843	40.966592210399526	7.218117094229104	7.7284944041696955	6.6875682579299225	4.8149767593100155	3.725313393274898	38.377050297353435	1491	host	gene-PA4308
gene-PA0527.1	87176367.25985233	469362887.4361232	915100.6663756255	2718.7487297011817	6854.051491517679	636.0631173738535	694.3362959674577	1591.7054765550388	283.67783660771426	722.0944279370349	498.33201811913875	141.53812976127813	124	host	rsmY
gene-PA1664	359090.12374712876	909859.7408363576	60418.12164855152	12.924088268466418	28.635042703060673	56.0776597908657	0.0	2.095505574943993	11.786246185075079	5.657313119094747	1.6413836493418656	18.7562429801208	141	host	gene-PA1664
gene-PA3738	705570.0592021341	1239519.0672263422	13296.028108611003	18.283910827964196	31.508123910725622	40.32808962050468	0.6152824278932965	0.9881815587528529	8.028312618819255	0.6669574831039793	0.25801013885975815	19.70004298413721	897	host	xerD
gene-PA2029	1940882.118853231	5559243.016510144	19309.631678877064	45.55741114634412	47.10464524653481	49.4184376907004	5.519083378202869	1.9697752404473534	12.925583316299003	1.3294685829872654	1.5429006303813537	27.24770571112094	300	host	gene-PA2029
gene-PA4085	203340.190555603	572468.6455061418	251805.26073092697	3.6592298109513353	9.45876410572988	57.423298414361376	0.0	0.3955371968769786	11.8651367217891	0.0	0.3098194036910349	17.86259942082698	747	host	cupB2
gene-PA3760	300306.6871194849	490367.2703677166	4985.390915626624	2.5219602848905405	8.381609474472386	14.69460859763017	0.7638114600122594	0.7009876300524389	3.504648924941265	0.15770683072209557	0.18302498581036225	16.208686845810202	2529	host	gene-PA3760
gene-PA1501	1487265.9914584144	2129978.1672452656	9139.108975803883	20.945936159238673	23.204258742135373	40.645560501674396	0.7048637775482591	1.1320547358892834	5.306068684851806	1.0187498720208932	1.477874167031948	43.44771645395101	783	host	gene-PA1501
gene-PA0771	4384772.050265185	10527810.63961197	184113.36625765136	262.0295543057701	443.11792797277144	52.756066380050534	13.52716514265409	19.31152196517013	8.146376039684244	5.430835714817261	4.537943030533393	13.22577026539415	918	host	era
gene-PA2611	5975845.29969739	6637810.798848362	20962.235854372982	196.82887219164414	263.5376381818701	25.875748490409652	10.65917390640039	8.031272439592215	1.7831123520338905	3.423524248035877	3.3109455587582697	16.509591948167195	1398	host	cysG
gene-PA4300	749482.5115708986	656455.8217876351	7472.767677584003	15.985056542576883	35.417026501153984	302.14606202121206	2.4206506044749423	1.6198809543152575	4.5555392327181625	1.5306381712024437	1.0150662041982588	48.76959710291576	912	host	tadC
gene-PPLUZ19_gp36	0.0	0.0	4043.1081183279853	87.49995911681962	203.2243951125727	9694.00282661834	5.627541449780456	30.89413892136561	12006.024496863585	14583.412633703858	11119.7826688936	21817.77621339209	2697	phage	gp36
gene-PA4008	434340.6276206079	279499.39751182223	5567.944544082198	9.677227857883555	12.369917344153048	25.03221517012602	0.45090550475513635	0.24139402456462664	4.073188019842123	0.0	0.9454047980277902	19.445810736742885	1224	host	gene-PA4008
gene-PA4214	107498.31730009586	2042837.9531516943	1118497.2115228153	3.868994577184214	110.36802685152605	38.5065108970001	0.29294497761161725	4.234389450006254	6.027626432759998	0.9526446852615756	0.24568481375499263	26.86231759175233	1884	host	phzE1
gene-PA4694	19217147.566431887	35867440.3833534	143741.66215926188	798.2626023872688	985.5649542732632	108.84690307489568	42.05791168247024	48.80859002878398	10.621528641712201	12.35346913395247	15.019386667429107	18.557564621924293	1017	host	ilvC
gene-PA5103	1484800.804936808	1672078.5071088485	16654.84878288517	18.703922464774717	27.627357915856194	38.4526651043964	0.5394998414665562	2.02176344327441	8.393235919674677	0.19493674237349937	0.6786952919566072	31.13956362535384	1023	host	gene-PA5103
gene-PA2972	1530319.3097513646	3249723.5648524826	21775.567574472763	118.0243812081454	183.0491395590731	58.72173597789615	7.149071733423406	6.6339580636827975	6.218822468981755	1.377687650764006	2.398291135307804	15.571303934273624	579	host	gene-PA2972
gene-PA5432	56257.4527203835	285089.38546205865	13630.328243913222	4.049547657452811	17.94462676058469	50.9559001966333	0.0	2.626366987263138	4.308527772099667	0.4431561943290885	0.5143002101271179	63.31084562289864	450	host	gene-PA5432
gene-PA3512	195489.21794727855	385255.92630007927	9648.23749569147	5.863244677779166	7.794480735775202	34.34486017114313	0.7103067410814503	0.380265490433852	5.347042188209735	0.0	0.29785726455238487	34.191136510093834	777	host	gene-PA3512
gene-PA5095	742836.0834557681	1857096.3489605936	14798.185006595928	26.735569921563453	29.61811195078899	48.02636902335673	1.9433392176770665	2.080748493430303	8.452343214883651	0.0	0.27163743492629466	34.0031953002286	852	host	gene-PA5095
gene-PPLUZ19_gp16	0.0	0.0	53226.32204748722	7.336137060602918	13.003352725061369	5030.017084627682	44122.89419258433	53687.31849797064	31057.52736590229	18529.0669657887	18810.343844743493	15910.17462420248	621	phage	gp16
gene-PA0035	1631256.9933791496	2278595.4600127363	16890.12173966942	25.96828888143531	41.27597698182816	36.49738396983573	0.34195064301133016	1.4645169073958018	5.491485211385661	1.4826787170861697	0.5735690075767114	26.365864371683827	807	host	trpA
gene-PA2709	6257559.741051888	7543903.73838063	34600.06400377972	101.86169876823608	105.59722670651759	43.995080939003024	5.943628253449244	7.879100961789414	5.6815750840874735	1.840802653366983	0.7121079832529325	26.384656208958738	975	host	cysK
gene-PA1304	1023984.336796454	1542150.184516984	7638.829181530315	27.529819601104634	45.25508941814121	26.97302641987546	1.2103253022374714	2.5918095269044126	4.319326087317962	1.0690171354429765	0.9022810703984524	43.995156065212896	2052	host	gene-PA1304
gene-PA0803	1722166.9200117397	3296952.0767721073	14681.192552967756	45.4541063591642	96.13192907456083	25.549668465940343	1.8772392442866899	6.029924205451081	4.3964569103057825	1.3566005948849647	2.0991845311310935	40.34274154907862	441	host	gene-PA0803
gene-PA4870	474079.6577560407	1281300.6088182412	31906.199072830572	20.475240964649043	45.365629450916344	52.564929978123274	5.1676810657330225	2.213230607244217	23.859423457052728	0.0	0.0	36.91857019682612	267	host	gene-PA4870
gene-PA2594	421930.8954028763	1113630.4119611667	7454.085758390043	18.03314191209455	19.977416510807174	22.444207117859765	0.5749045185627989	1.538886906599495	5.481832210037523	0.830917864367041	0.48215644699417304	20.035077728765398	960	host	gene-PA2594
gene-PA0495	1209631.2359672901	2043302.7626973486	8916.312560011493	18.65832538416824	33.30167508896902	37.78064860995525	1.8836462041648017	1.6806955976513254	5.986983983658727	0.9074870873633211	0.5265872458639432	18.599116526362412	879	host	gene-PA0495
gene-PA1915	1357374.5859859972	2182370.29568824	8584.993564480226	17.657911297032605	26.08230633805914	25.28385184175369	1.9609146369583836	1.3360878568925845	3.578511438620986	0.9017713256696567	1.04654112525867	23.14129133012437	1548	host	gene-PA1915
gene-PPLUZ19_gp40	0.0	0.0	1504.4512410500242	97.55118943036157	217.25179335558863	13289.08698836724	4.26419245556513	22.502399270011153	4105.431843769614	4148.206111751325	3211.7366930107214	18797.14875386883	906	phage	gp40
gene-PA0045	3169087.948004136	11391126.100339899	97713.77962339537	389.92369365429903	505.42726028721063	131.49476579126684	31.732721024601645	37.84720986012382	27.818629096214316	11.320802344214705	13.138236808924189	25.89686902932121	687	host	gene-PA0045
gene-PA5320	3413138.260579098	6013051.554410666	204342.1831438603	76.11742805261797	136.9224002203422	47.41553988520468	6.619248054916591	3.42144582707977	52.46293122000126	3.4638759606367957	2.1056956494038324	24.260838540043455	1209	host	coaC
gene-PA4147	1253660.4879382586	774204.4014145364	150601.3370932904	10.188558403335746	20.42419579379647	22.63038147710455	0.5877618081153215	1.5733029077055538	4.867004215402408	0.31856275950174096	0.3697046238932956	22.531461215736165	1878	host	acoR
gene-PA3417	576408.3270531095	350519.7362238426	5275.855649966411	3.3193013585678774	8.2736496334663	13.322274641573149	0.7539731390987525	0.26909497820319034	1.2612786218090357	0.3632427822369578	0.2107787746422614	21.348853317536893	1098	host	gene-PA3417
gene-PA2962	3519423.582507404	4999197.754547948	10766.452009410128	105.07712523485374	181.78502227843492	29.978957461657114	3.0516258805229133	9.335427679845276	2.6253723729788088	1.575199742875907	2.5593138418648045	18.990595003569094	633	host	tmk
gene-PA5216	2328433.4598158724	4566709.60045705	10937.91772659703	15.748240890094262	24.30001540495843	25.502354265077486	0.6813683182966505	0.9119329816885895	7.52282626874545	0.9847915429535299	0.42858350843926485	23.22584936705025	1620	host	gene-PA5216
gene-PA0887	19724622.226809308	20638372.689891364	11846.399802992066	319.5540291042134	478.3743004331482	34.7647087231103	28.6394152805517	19.18416070067591	6.230561633623532	8.360155199766547	13.725189656766645	33.985883386525344	1956	host	acsA
gene-PA1281	171516.62414751068	347669.9822708033	5540.783838989115	4.938472752991233	10.94184558572237	11.517576263957274	0.0	0.8007216424582737	1.1259218916636762	0.27021719166407837	0.0	11.72785037781389	738	host	cobV
gene-PA2037	831732.3605477642	1961087.1484556396	28454.82624499338	17.462115155340662	38.689647019741116	79.28598079876915	0.9444016732037763	2.4268278116394493	10.04775470466188	0.6824787386998282	0.3168173779017153	30.608003758113867	1461	host	gene-PA2037
gene-PA2057	139481.28773648804	269269.785560386	4559.535225236615	1.7928930006432162	2.3834362580469626	16.803435720096477	0.43440246975229196	0.0	2.398067405621336	0.07848102615036986	0.0910803205656053	13.672107352097283	2541	host	gene-PA2057
gene-PPLUZ19_gp44	0.0	0.0	0.0	217.58763532582265	291.26539704680374	11721.758384785233	12.356156816872094	57.329279386154305	2990.246886606485	1801.7275721678163	1339.099576965309	13151.98192039641	201	phage	gp44
gene-PA2279	429993.26920038345	363171.1916714123	8681.737734976574	7.737989154368428	21.43068482553904	38.61143327001645	1.171779910446469	1.881950866669446	5.292550038520974	0.8467952757880671	0.9827392550199705	58.70150162568205	471	host	arsC
gene-PA4180	1878670.4101879892	2419097.8875886365	33371.08952661236	32.14513195240826	25.787214551022707	41.121911655035376	2.34997467441728	1.0783441097339528	6.402139807343092	0.36390563402936105	1.4077560496180235	27.639632779099706	1644	host	gene-PA4180
gene-PA2433	1312673.8968089481	1425446.927310293	7572.40457995179	43.87009962240545	48.60003080991686	50.516625194938186	4.088209909779902	1.0943195780263073	6.155039674428095	0.0	1.7143340337570594	43.631947053755745	270	host	gene-PA2433
gene-PA4222	3125957.590289135	4288735.972603143	57089.345833201754	65.49703167706285	105.32715707299708	45.035237130307834	8.318618425117368	9.420664193443864	8.670577628324795	0.8092417461661614	0.9391569054495195	10.940894620577971	1725	host	gene-PA4222
gene-PA3526	2725516.3429751014	3807094.277909479	14462.822412019723	76.40062738827896	101.35649043730871	21.281646044856487	4.285002622828315	7.034911573026262	3.7274308587375113	2.2708314305683106	1.4374850593615096	14.186328329684814	966	host	gene-PA3526
gene-PA1143	425801.8210487742	392324.84237897984	2605.1850619100196	4.179579004251754	3.0868050620271825	18.135206492000147	0.4219482705048065	0.45178331202920946	0.8470238084075361	0.3049239869236847	0.0	11.947523416236244	654	host	gene-PA1143
gene-PA5496	3081930.0185949225	8056873.936971223	53336.06704139956	79.23028025451151	166.76799869891207	53.28596759692913	1.599734312522571	5.566756114307738	7.225481356937331	3.179164002795635	0.33541318051768565	13.589009242119138	690	host	nrdJb
gene-PA5428	1559612.5506640968	1599511.4035825073	23991.776886975967	25.059082038693134	29.981740255927384	34.7940595402071	2.428639550364299	2.925408772941614	6.094098687552569	0.6581527638550819	0.5092081288387306	63.34522925464437	909	host	gene-PA5428
gene-PA2908	735792.2971603292	776810.3146105141	2475.990598349359	14.068591997962763	22.002948344041172	10.592871294282737	1.2531978606273546	1.6101704962784906	2.767252169702005	0.0	0.42040889111208546	13.866239082033816	1101	host	cbiD
gene-PA0435	342337.44048914907	404792.2308791908	4838.351810719703	9.856911133759377	25.251693337029668	24.993232855066868	0.5597447645236175	0.7990974606277296	2.6218221736914806	0.2696690837702364	0.1564807941563239	31.617222054725108	1479	host	gene-PA0435
gene-PA1259	203340.190555603	147206.22313015076	4105.520555395548	1.5682413475505719	2.316432025893032	13.836028452703268	0.0	0.33903188303741016	3.0192535408124046	0.2288241967275844	0.13277974443901494	11.931388802328444	1743	host	gene-PA1259
gene-PA3303	581231.3355039622	690905.3984412136	7823.5302420420285	9.297430846192677	14.59145352024584	27.230567707120628	1.1732745276791814	0.5024936837875902	6.359160888120865	0.3391501487212412	0.0	20.035077728765398	1176	host	gene-PA3303
gene-PA5542	9150308.575002136	8999207.10735655	22990.91511021507	175.64303092566405	270.7909038268954	45.40939174149498	8.201047590100648	7.3569918619118	9.343795168408917	0.9610616262558545	1.3012414955023464	30.994023859921402	1245	host	gene-PA5542
gene-PA5167	13623792.767225401	21682249.948545124	114612.44883812573	920.2962974542608	1416.7877378368257	70.85294078546202	31.308053300046396	27.588719482169257	13.348278812012738	4.2046446148693635	6.506207477511732	22.20755603670381	996	host	gene-PA5167
gene-PA5354	140643.63180095874	237574.48788504887	6310.337149959825	0.8436557619693354	3.738463908455143	11.347937543790461	0.0	0.0	62.57623669001897	0.0	0.0	12.021046637259237	1080	host	glcE
gene-PPLUZ19_gp48	0.0	0.0	0.0	555.5781847115137	951.9405659578463	16333.798096566943	35.89647725660403	141.72773071511446	6149.785372266999	891.7167324914586	674.5486292581893	15165.087859378176	246	phage	gp48
gene-PA1831	2884084.601488015	8300070.715983987	18691.378393551888	112.77221324552131	133.4489648334621	40.59123433385237	6.986181491396036	9.557981124533573	9.349427353561664	3.0852646440632743	2.6040516968461667	26.20621981399693	711	host	gene-PA1831
gene-PA1023	1406436.3180095875	2701827.509280948	14476.655814613716	32.75369428822126	37.38463908455144	36.60625014125956	1.8036220190205454	0.9655760982585065	4.827482097590663	0.21723342859269043	0.0	38.10593215078908	918	host	gene-PA1023
gene-PA3303a	1116875.899595849	2305870.029472533	5011.150089673979	40.197715717362456	34.63576856362853	59.10832743397499	0.0	1.44836414738776	6.78864669973687	0.0	0.0	39.48088846550828	204	host	gene-PA3303a
gene-PA3368	456141.50854365004	1027349.1368002114	11767.926036411563	17.785175522596806	39.40543038641908	27.009476455577996	1.243036796892538	2.2182153608641366	4.990572708995753	0.5988597220663358	0.0	18.591108162728247	666	host	gene-PA3368
gene-PA1542	241967.53858229466	613095.4526065778	9363.726093488773	6.531528479762598	30.14890248754148	34.244556583758936	1.9781660853773724	0.7060126309847146	5.294657784454277	0.2382560184564992	0.2765054893156548	11.202409052643016	837	host	gene-PA1542
gene-PA5039	25267075.58597571	29332896.307656903	65000.12023831449	489.80800423237037	719.6002783326952	53.703273328622394	24.990069246197958	15.371078465918652	9.072457323578986	6.532071072480784	8.918500753649441	20.61412621803607	519	host	aroK
gene-PA0516	257667.7223834359	253896.39926646443	9248.738418261726	3.0912577537807713	4.2806838646432945	39.735944809825256	0.7021734577866245	0.25060753695258947	4.463578389852436	0.1691435856217895	0.19629779012485413	48.73672852086442	1179	host	nirF
gene-PA0955	5581656.359248081	8177328.767955601	23500.56593778142	196.13012949105305	304.8195807489601	47.50779798897008	11.534134541698785	13.89339903136848	4.6307508522343035	6.04303901357848	4.353011182894101	19.846660069874186	957	host	gene-PA0955
gene-PA1947	1222030.7733781936	1450552.6461865997	4890.202566309375	41.010585376356744	58.600970463259685	12.378786740527694	2.160110911234	1.7346357303352427	2.3487920479715823	0.26016997710122614	0.603875002106205	13.408995270524004	1533	host	rbsA
gene-PA0668.3	80277904.57270515	317349500.1327653	1367516.4849978725	2829.3550080361088	5764.121063062812	1942.924892365958	570.0632173538489	1341.2614301730334	491.9982371335616	553.6536927835125	398.9210182499158	371.703415757358	76	host	gene-PA0668.3
gene-PA3110	3643948.6421157494	7645578.97375521	29945.418111627532	234.68969378419698	402.22473051424197	37.13870468876878	19.651281725419302	17.907047640430484	4.196617959837337	6.043039013578479	4.207910810130964	13.842417339874272	660	host	gene-PA3110
gene-PA0542	10970203.280474784	10283581.404167116	107095.4362021753	110.63942706969287	211.49024396403382	87.0705806931388	9.198472297004782	11.25585851684202	11.870433657825615	2.848861249258426	2.7551796971095603	62.108740959172735	420	host	gene-PA0542
gene-PA5193	3426418.680788458	6696730.530987955	19058.06521799947	72.36188347629603	143.3914176967862	47.76010085544199	6.482144907285249	7.601481632598847	6.815983532084803	4.6843691682437205	2.58875944694858	45.98655424991788	894	host	yrfI
gene-PA2231	792772.0372914167	1785528.510200785	12330.846706393311	29.80095092384375	52.68190267655995	34.94024543754461	2.1123840348027683	1.4392929731870012	6.360635989231539	0.555101704796353	1.1273804188590266	19.49132822881978	1437	host	pslA
gene-PA1870	178280.66002938434	1304986.6235939304	4799.411353490571	4.277691187450152	21.325040604568073	32.945625127133596	0.6477797392256889	1.3871656622868687	5.201441978389941	1.8724909619538952	0.0	26.243129982749036	426	host	gene-PA1870
gene-PA4977	678103.2247546226	1221811.6519802515	6490.632497101534	20.0669549096992	52.872560991008456	21.29699338575422	0.6570337355003415	0.8793639466282828	5.275748292366939	0.1187025520524344	0.41327695456643404	18.604000748139295	1680	host	aruI
gene-PA2659	6144624.690333149	11901789.878513128	23158.32468626033	168.0758857826288	222.13008854121824	51.81739097665673	12.502777879423975	23.905039325817395	6.274555007912137	3.226865492687537	5.2428662197424645	19.451531775500385	309	host	gene-PA2659
gene-PA0358	743297.9504506629	1698719.1361728886	14124.692480739091	50.35706931547537	88.90958207154978	47.79676184247362	4.766047822282271	7.654566996557073	9.567419183048855	1.377687650764006	0.7994303784359347	28.443581853273155	579	host	gene-PA0358
gene-PA2692	2169930.319214792	1710536.312772352	5841.5692473913805	43.38801061556583	46.1433259557892	29.745192971926336	4.730642895602458	2.813964629210505	3.1654489754201633	2.6589371659745304	0.0	45.33651874623483	525	host	gene-PA2692
