gene-PA2290	host	gcd	4152963.918428468	170.5436080541404	10.92957005149109	7.512061918550003
gene-PA3088	host	gene-PA3088	1866159.7797848273	53.045532873154855	5.732797651019638	10.69420228371328
gene-PA0430	host	metF	4912327.1628088765	257.16531285355967	16.79609929714755	11.959848283235077
gene-PA4308	host	gene-PA4308	4652949.451541115	82.37915823134644	7.211393252109573	15.639113483312785
gene-PA0527.1	host	rsmY	185818118.45411706	3402.954446197571	856.5732030434036	453.9881919391507
gene-PA1664	host	gene-PA1664	443122.66207734594	32.5455969207976	4.627250586673025	8.684979916185805
gene-PA3738	host	xerD	652795.0515123624	30.040041453064834	3.2105922018218016	6.875003535366982
gene-PA2029	host	gene-PA2029	2506478.2556807506	47.36016469452644	6.804813978316409	10.040024974829853
gene-PA4085	host	cupB2	342538.03226422396	23.513764110347534	4.086891306222026	6.057472941506005
gene-PA3760	host	gene-PA3760	265219.7828009427	8.532726118997699	1.6564826716686545	5.516472887447553
gene-PA1501	host	gene-PA1501	1208794.422559828	28.26525180101615	2.3809957327631164	15.314780164334616
gene-PA0771	host	era	5032232.018711602	252.63451621953064	13.661687715836154	7.731516336914935
gene-PA2611	host	cysG	4211539.444800042	162.08075295464127	6.824519566008831	7.748020584987114
gene-PA4300	host	tadC	471137.03367870586	117.8493816883143	2.8653569305027875	17.105100492772156
gene-PPLUZ19_gp36	phage	gp36	1347.7027061093283	3328.2423936159107	4014.182059078243	15840.323838663184
gene-PA4008	host	gene-PA4008	239802.65655883742	15.693120124054209	1.5884958497206287	6.7970718449235585
gene-PA4214	host	phzE1	1089611.160658202	50.914510775236785	3.5183202867926227	9.3535490302563
gene-PA4694	host	ilvC	18409443.203981515	630.8914865784759	33.82934345098881	15.310140141101956
gene-PA5103	host	gene-PA5103	1057844.7202761804	28.26131516167577	3.6514997348052147	10.671065219894649
gene-PA2972	host	gene-PA2972	1600606.1473927733	119.93175224837155	6.667284088695986	6.449094240115144
gene-PA5432	host	gene-PA5432	118325.72214211845	24.316691538223598	2.311631586454268	21.422767342451618
gene-PA3512	host	gene-PA3512	196797.79391434975	16.000861861565834	2.145871473241679	11.496331258215406
gene-PA5095	host	gene-PA5095	871576.8724743193	34.79335029856972	4.158810308663674	11.424944245051632
gene-PPLUZ19_gp16	phage	gp16	17742.10734916241	1683.4521914711156	42955.91335215242	17749.861811578226
gene-PA0035	host	trpA	1308914.1917105184	34.580549944366396	2.4326509205975975	9.474037365448902
gene-PA2709	host	cysK	4612021.181145432	83.81800213791891	6.501434766442043	9.645855615192884
gene-PA1304	host	gene-PA1304	857924.4501649896	33.252645146373766	2.7071536388199484	15.322151423684774
gene-PA0803	host	gene-PA0803	1677933.396445605	55.71190129988846	4.1012067866811845	14.599508891698227
gene-PA4870	host	gene-PA4870	595762.1552157041	39.46860013122955	10.413445043343323	12.306190065608705
gene-PA2594	host	gene-PA2594	514338.4643741445	20.15158851358716	2.531874545066606	7.116050680042204
gene-PA0495	host	gene-PA0495	1087283.4370748836	29.913549694364168	3.1837752618249517	6.677730286529891
gene-PA1915	host	gene-PA1915	1182776.6250795724	23.00802315894848	2.2918379774906517	8.3632012603509
gene-PPLUZ19_gp40	phage	gp40	501.4837470166747	4534.6299903843965	1377.3994784983968	8719.030519543625
gene-PA0045	host	gene-PA0045	4885975.94265581	342.2819065775921	32.46618666031326	16.785302727486698
gene-PA5320	host	coaC	3210177.332711208	86.81845605272161	20.834541700665874	9.943470050028028
gene-PA4147	host	acoR	726155.4088153619	17.747711891412255	2.3426896437410942	7.7399095330437335
gene-PA3417	host	gene-PA3417	310734.6396423062	8.305075211202443	0.7614489130369927	7.307624958138704
gene-PA2962	host	tmk	2843129.263021587	105.61370165831524	5.004141977782333	7.7083695294366
gene-PA5216	host	gene-PA5216	2302026.9926665067	21.850203520043394	3.0387091895768967	8.213074806147683
gene-PA0887	host	acsA	13458280.438834555	277.56434608682395	18.018045871617044	18.690409414352846
gene-PA1281	host	cobV	174909.1300857677	9.132631534223625	0.6422145113739833	3.9993558564926563
gene-PA2037	host	gene-PA2037	940424.7784161327	45.145914324616975	4.472994729835036	10.535766624905136
gene-PA2057	host	gene-PA2057	137770.20284070357	6.993254992928885	0.9441566251245425	4.613889566271086
gene-PPLUZ19_gp44	phage	gp44	0.0	4076.8704723859523	1019.9774409365037	5430.936356509846
gene-PA2279	host	arsC	267282.06620225747	22.593369083307973	2.7820936052122964	20.177012052163363
gene-PA4180	host	gene-PA4180	1443713.1291010792	33.01808605282212	3.276819530498108	9.803764820915696
gene-PA2433	host	gene-PA2433	915231.0762330643	47.6622518757535	3.779189720744768	15.115427029170938
gene-PA4222	host	gene-PA4222	2490594.3029084937	71.9531419601226	8.803286748962009	4.229764424064551
gene-PA3526	host	gene-PA3526	2182357.8144322	66.34625462348139	5.015781684864029	5.964881606538211
gene-PA1143	host	gene-PA1143	273577.28282988805	8.467196852759693	0.5735851303138507	4.084149134386643
gene-PA5496	host	nrdJb	3730713.3408691813	99.76141551678423	4.797323927922547	5.701195475144153
gene-PA5428	host	gene-PA5428	1061038.5770445266	29.944960611609204	3.8160490036194936	21.504196715779397
gene-PA2908	host	cbiD	505026.2007897308	15.554803878762224	1.8768735088692834	4.762215991048634
gene-PA0435	host	gene-PA0435	250656.00772635316	20.033945775285304	1.3268881329476092	10.681123977550556
gene-PA1259	host	gene-PA1259	118217.31141371645	5.906900608715624	1.119428474616605	4.097664247831681
gene-PA3303	host	gene-PA3303	426653.4213957393	17.03981735785305	2.6783096998625453	6.791409292495548
gene-PA5542	host	gene-PA5542	6057502.1991563	163.94777549801813	8.300611540140453	11.085442327226533
gene-PA5167	host	gene-PA5167	11806885.05486955	802.6456586921828	24.0816838647428	10.97280270969497
gene-PA5354	host	glcE	128176.1522786558	5.310019071404979	20.858745563339657	4.007015545753078
gene-PPLUZ19_gp48	phage	gp48	0.0	5947.105615745434	2109.1365267462393	5577.117740375942
gene-PA1831	host	gene-PA1831	3734282.231955184	95.60413747094526	8.63119665649709	10.631845384968791
gene-PA1023	host	gene-PA1023	1374246.8277017165	35.58152783801075	2.532226738289905	12.77438852646059
gene-PA3303a	host	gene-PA3303a	1142585.6930526854	44.647270571655326	2.7456702823748764	13.160296155169426
gene-PA3368	host	gene-PA3368	498419.5237934244	28.066694121531295	2.8172749555841428	6.396655961598195
gene-PA1542	host	gene-PA1542	288142.2390941204	23.641662517021004	2.6596121669387878	3.9057235201383897
gene-PA5039	host	aroK	18221657.337956976	421.03718529789603	16.477868345231865	12.021566014722097
gene-PA0516	host	nirF	173604.28668938737	15.70262880941644	1.8054531281972166	16.36738996553702
gene-PA0955	host	gene-PA0955	4594161.897713821	182.81916940966107	10.01942814176719	10.080903422115588
gene-PA1947	host	rbsA	892491.2073770341	37.33011419338137	2.081179563180275	4.7576800832438115
gene-PA0668.3	host	gene-PA0668.3	132998307.06348944	3512.133654488293	801.1076282201481	441.42604226359543
gene-PA3110	host	gene-PA3110	3773157.6779941954	224.68437632906924	13.918315775229042	8.031122387861238
gene-PA0542	host	gene-PA0542	7120293.373614691	136.40008390895517	10.774921490557473	22.570927301846908
gene-PA5193	host	yrfI	3380735.7589981374	87.83780067617472	6.966536690656299	17.75322762170339
gene-PA2231	host	pslA	863543.7980661982	39.14103301264944	3.304104332407103	7.057936784158386
gene-PA1870	host	gene-PA1870	496022.2316589351	19.51611897305061	2.412129126634166	9.371873648234311
gene-PA4977	host	aruI	635468.5030773253	31.412169762153955	2.2707153248318543	6.378660084919386
gene-PA2659	host	gene-PA2659	6023190.964510846	147.3411217668346	14.227457404384502	9.30708782931013
gene-PA0358	host	gene-PA0358	818713.9263680968	62.354471076499586	7.329344667296066	10.206899960824366
gene-PA2692	host	gene-PA2692	1295436.0670781785	39.758843181093795	3.5700188334110425	15.998485304069787
gene-PA2922	host	gene-PA2922	35956.59530654667	10.26771286132095	1.2625722409083273	7.395007093530475
gene-PA5149.1	host	gene-PA5149.1	40947681.68847478	534.6079020219004	68.73232362887994	50.00656571284252
gene-PA3314	host	gene-PA3314	502515.8591047688	12.413585050433186	1.8731096063609856	5.236550232511594
gene-PA3079	host	gene-PA3079	12083494.813897116	580.7821534059899	9.764763226807531	10.146031111296708
gene-PA0710	host	gloA2	282345.2860994705	13.948322577589865	8.859526804101046	14.469778359663897
gene-PA4439	host	trpS	2508253.227751997	71.10783117575225	5.733050731582641	8.200520317639308
gene-PA0332	host	gene-PA0332	1803609.284649972	51.443939817776624	4.072131338383067	4.072168399487652
gene-PA0626	host	gene-PA0626	2828904.7844408937	113.43713530871707	32.398543974468005	20.765192204969363
gene-PA4721	host	gene-PA4721	4300790.476825313	72.07588443383871	4.265293467042767	13.385302524547606
gene-PA1031	host	gene-PA1031	6760787.35732499	111.53746528298205	9.843718113802367	29.560501005795036
gene-PA2102	host	gene-PA2102	1908756.5400698704	37.5466739634215	3.632553670389509	3.2810539133430887
gene-PA2936	host	gene-PA2936	89146.97962124056	11.337478266172646	1.110445302087543	5.291084899377806
gene-PA5408	host	gene-PA5408	4747593.725426202	87.37032097842528	5.869326131745346	20.97659647335969
gene-PA0793	host	gene-PA0793	4708070.341411174	128.36187115998231	16.31829818701	11.547975910293047
gene-PA1373	host	fabF2	218267.90702758063	12.972705215116052	1.638649181536423	5.1646279306806875
gene-PA3617	host	recA	14448687.15970833	283.99938471157697	25.543412591032922	17.8630082502788
gene-PA1013	host	purC	17411428.447499506	441.2834368250167	29.58238784618584	17.42572828678726
gene-PA2800	host	gene-PA2800	11021582.831019428	360.65200116428167	24.86077649970665	16.514299263617684
gene-PA3109	host	gene-PA3109	2816012.3980769846	119.3634776819042	9.418700488563722	9.777758387291156
gene-PA0499	host	gene-PA0499	999491.4184043858	39.07169866403011	4.635817857502375	13.094804195781819
gene-PA1022	host	gene-PA1022	1363335.239628955	81.67371354224521	2.935249339629523	10.33681800028486
gene-PA2932	host	morB	150291.17928191897	8.609471271950339	2.00671970478672	8.651504890127649
gene-PA3652	host	uppS	12257212.83765111	290.4254429905257	34.69703970260486	23.905348376211375
gene-PA2109	host	gene-PA2109	909888.7681504491	49.714123636699775	3.7378551548500982	10.291345242596648
gene-PA1528	host	zipA	18313473.907163274	385.03094380641045	23.60989250604031	15.293872455217274
gene-PA1364	host	gene-PA1364	1675084.4465512445	10.99631038461664	2.6573263087443957	8.53613976416827
gene-PA0163	host	gene-PA0163	562156.8266957477	24.087406350403896	2.443785983480729	20.43186403756826
gene-PA2021	host	gene-PA2021	695360.0705000429	25.26943141417227	2.921075604628214	11.575822687731117
gene-PA3208	host	gene-PA3208	1365372.3654122707	39.00309442105174	3.8566185502708628	4.32932552845731
gene-PA2258	host	ptxR	240452.31540115344	14.28744925389447	1.3044572994007069	7.2544477399150535
gene-PA3581	host	glpF	769865.5936113774	58.10032969117653	3.1121763536400757	14.882092872511954
gene-PA4926	host	gene-PA4926	553112.1483204168	21.91918460533167	3.0837662864171747	7.085457655333786
gene-PA5452	host	wbpW	12658461.906107174	340.57658623981587	9.57912555834337	9.969839130889254
gene-PA1885	host	gene-PA1885	969074.5293829804	9.928845960011758	1.9351859601230845	7.053547964434259
gene-PA0077	host	icmF1	1020884.6021892371	44.149981770998544	3.8467579748021414	14.32343183454437
gene-PA1553	host	ccoO1	10895087.3624625	374.1025863799548	34.243183155136784	21.42104161064407
gene-PA2060	host	gene-PA2060	76579.06811792549	7.640947639980628	1.1922901379797162	6.540458019616629
gene-PA2916	host	gene-PA2916	53748.834293119406	7.832556550657568	0.932007910020463	7.078065730041648
gene-PA1009	host	gene-PA1009	2526330.994641006	83.64189293502132	7.132118019927951	13.112780576897132
gene-PA3833	host	gene-PA3833	2099400.7491447516	51.895212077443034	5.082990179204042	8.48839555236192
gene-PA0318	host	gene-PA0318	6129439.691778549	105.66890543851427	9.389005016842178	25.710754085571804
gene-PA0195.1	host	pntAB	778663.8309976775	31.97814138395702	2.98567704489148	16.804071353777704
gene-PA0155	host	pcaR	243933.61691507316	24.968085616522945	4.416033419638636	15.768605720763615
gene-PA4459	host	gene-PA4459	5214535.960910046	166.06730649352434	18.197889381076454	12.243153397585374
gene-PA0580	host	gcp	2929667.5467824494	97.96570397861076	10.37249112653668	11.518819915984636
gene-PA3915	host	moaB1	139553.09195878397	22.49111338820013	5.800244407780601	13.763087752831924
gene-PA4409	host	ftsQ	12675551.06819757	431.92007530246684	12.659702608842721	13.526911978658028
gene-PA0831	host	oruR	1146941.836972837	25.374480351465547	3.690445912114925	13.376559171532262
gene-PA2971	host	gene-PA2971	58339261.83818575	1738.8235508024138	180.32380938928097	72.98564841064122
gene-PA2083	host	gene-PA2083	223674.91824412145	12.75611717805504	1.1583283527187211	6.021025636615074
gene-PA5052	host	gene-PA5052	823288.6076142243	33.401378748381795	3.507991966221752	7.484116370663215
gene-PA0361	host	gene-PA0361	930096.1475926923	36.50091353592211	3.0357968782961415	8.570355363420642
gene-PA5439	host	gene-PA5439	1412953.9334733377	25.718925380833188	3.32001200478692	12.212587128559354
gene-PA3424	host	gene-PA3424	236006.38871010652	13.09166016616011	2.5142033320695645	4.950452026282023
gene-PA2905	host	cobH	59652.15427282376	9.296226234976322	0.7455347214380857	3.8983723810356903
gene-PA3115	host	fimV	13814076.454949005	267.5974834583023	15.81694472429872	10.136754543690255
gene-PA3302	host	gene-PA3302	5387696.525230492	164.113871877162	14.390545448808444	14.756123967094334
gene-PA3602	host	gene-PA3602	805952.4736557328	24.94615543091794	3.353074951567596	9.206562919044677
gene-PA0207	host	gene-PA0207	347062.86616110604	16.3756449689927	1.547562011365578	15.892889291120511
gene-PA3482	host	metG	3688898.6942744027	119.63087221237238	9.16671713203256	8.452358833063945
gene-PA2257	host	pvcD	26220.404143231983	4.111222079443609	0.5699110809655644	2.4734663862673325
gene-PA0728	host	gene-PA0728	1032453.5241875816	28.314013507234762	2.8388190088184015	4.059048717814574
gene-PA2882	host	gene-PA2882	209572.20776312076	12.568126091730482	1.6098985047140537	7.689748298428078
gene-PA4218	host	gene-PA4218	5195806.269372722	274.8673577407053	12.234287682101263	11.12880978348823
gene-PA4606	host	gene-PA4606	5729050.7459857045	268.3439343465999	10.909917526304952	10.916991625829459
gene-PA3446	host	gene-PA3446	147422.52010047104	20.192743049280747	1.8645896788732046	15.459278506580299
gene-PA5489	host	dsbA	19324025.060206335	341.29239581152706	25.00032456660215	14.285757132971014
gene-PA0511	host	nirJ	107948.79216575256	8.707494298259475	1.9033276723777843	12.70265237442342
gene-PA0940	host	gene-PA0940	2434089.6143276207	89.94743355168374	13.42903841504225	4.468163875743973
gene-PA4807	host	selB	801204.7645777841	19.389949591662653	1.5137677662950875	6.917720203168567
gene-PA4840	host	gene-PA4840	2357018.9657720295	67.54554361045989	9.967434463003652	15.36617937511746
gene-PA0326	host	gene-PA0326	119550.9724279123	25.820959596960687	3.0013300645430676	7.23492131025634
gene-PA4524	host	nadC	2733397.865329727	85.55760849654361	8.74182862062178	12.300334212533281
gene-PA3839	host	gene-PA3839	725737.6603752924	32.12689444759642	16.089251657946715	14.716156972391994
gene-PA4607	host	gene-PA4607	137327817.10960826	1747.7716601429572	98.29649941612973	38.722364039873845
gene-PA3336	host	gene-PA3336	314024.0926056207	15.306267761519324	1.6242299618077336	7.241539873439106
gene-PA0412	host	pilK	12418227.313182652	313.8843399494701	12.50961569341854	19.201093170502322
gene-PA1116	host	gene-PA1116	1723001.2293515608	72.58344938858832	7.553239514334006	10.00375758552957
gene-PA2115	host	gene-PA2115	673564.5171812159	21.676355250266397	2.8550102141576823	4.570991505491932
gene-PA0220	host	gene-PA0220	536519.3892320842	18.399973336272627	2.360300801225862	12.940190049215417
gene-PA4350	host	gene-PA4350	286122.71005470067	11.293757144107488	1.3596665080588999	6.6213943820044365
gene-PA4552	host	pilW	2455252.528082715	143.79099410806722	6.795558054282176	9.901698440471572
gene-PA2565	host	gene-PA2565	781376.4750209943	31.108043278510948	2.8592499834238736	7.829962477711727
gene-PA5348	host	gene-PA5348	54984387.963834375	981.2164000469141	92.59884650288926	17.63188476860351
gene-PA0312	host	gene-PA0312	8053877.539810874	104.52977946488915	6.240873800327282	9.321736302783988
gene-PA0824	host	gene-PA0824	1088042.6320290377	27.165559670742027	4.171998781182702	7.074531242755615
gene-PA0348	host	gene-PA0348	353453.8162880547	22.483567775097214	2.556676777701601	11.142291766346702
gene-PA0221	host	gene-PA0221	166055.35034335678	15.08626742479067	2.1446591708204132	11.12360406095143
gene-PA2064	host	pcoB	157755.83400692214	12.178428639821107	1.2398354502304407	7.535698696103958
gene-PA0274	host	gene-PA0274	193598.51721740514	16.595682867069073	1.795775686900062	17.81851201445016
gene-PA1325	host	gene-PA1325	244834.51726689958	24.617970112270637	3.0156049675256438	15.87671152537816
gene-PA0076	host	gene-PA0076	1163782.7816737064	35.766319862200426	3.3332148257887457	9.092469793982003
gene-PA1529	host	lig	1769996.2256551895	104.74990855558225	5.74093826445698	8.33453894887367
gene-PA0859	host	gene-PA0859	673997.8989409163	44.442129261787926	3.7535908081423153	8.361390611969034
gene-PA1231	host	gene-PA1231	138120.44324608383	8.237342444081358	0.8257318180383831	5.686523711794798
gene-PA3597	host	gene-PA3597	331234.8205592271	20.080107991534852	3.5068548260463808	7.379781594763276
gene-PA0846	host	gene-PA0846	1029829.1287314653	57.2430089092035	7.397384799100611	6.303124881956609
gene-PA4049	host	gene-PA4049	1464131.1116497694	63.6739923120356	5.184315690986437	12.063833993589641
gene-PA1640	host	gene-PA1640	3194176.745632229	62.611161720008305	6.265604140857902	10.483858292667898
gene-PA3456	host	gene-PA3456	235551.1475378292	10.948810567552401	1.3244699987473374	3.729726554449148
gene-PA2229	host	gene-PA2229	682300.6674245768	23.302511344825493	1.9391495057209627	10.546766800518283
gene-PA3190	host	gene-PA3190	67033661.2450265	882.132526005641	26.117742938154564	22.11548363965362
gene-PA0305	host	gene-PA0305	489935.42161965324	31.126586425002742	3.243533977276431	16.15102912034616
gene-PA0905.1	host	gene-PA0905.1	204744536.37242034	3299.6299312804017	588.0722969039165	167.56957535871604
gene-PA0085	host	hcp1	32944607.882584903	861.3457266935466	65.04512528530522	43.717303377762846
gene-PA3223	host	azoR3	202302.24374484655	38.40625551585001	2.473027641044594	5.382826295759795
gene-PA2028	host	gene-PA2028	567254.4371817742	38.79025403193244	5.283619530933595	11.494959182246042
gene-PA2845	host	gene-PA2845	412274.4704506973	15.750368521776629	0.0	9.418198932325613
gene-PA1473	host	gene-PA1473	772783.2434468371	29.959369027756214	2.7661283275897635	15.334487776368391
gene-PA0142	host	gene-PA0142	257623.76080097284	22.313413401432218	2.6839301068785026	12.69637793170047
gene-PA4429	host	gene-PA4429	4816041.828362272	212.31920406895583	29.58840458102759	19.198583252622655
gene-PA3668	host	gene-PA3668	2601509.1710270015	51.596629337796905	3.778500516857338	5.332705928388403
gene-PA5085	host	gene-PA5085	1416315.108113381	25.523925405392802	6.030770114511449	7.083178793580824
gene-PA1275	host	cobD	119252.9606493961	5.822078611242897	1.3761634286299536	3.1578184279630235
gene-PA1303	host	gene-PA1303	1926766.3969380467	113.31776255877013	3.1428432459248064	16.417121238230454
gene-PA4445	host	gene-PA4445	2224958.9365485455	60.477655117991254	4.998745781881204	13.05528206139561
gene-PA0907	host	gene-PA0907	1417418.194226396	44.99129789226229	6.301295643672959	7.597314677565103
gene-PA2096	host	gene-PA2096	325022.06130584533	10.73480278377592	1.7183556547723855	7.2981661264885345
gene-PA2656	host	gene-PA2656	1466854.3228520632	56.78060219104174	4.232816336074872	7.659094359942398
gene-PA3555	host	arnD	52389.67910958748	3.7553080923482565	0.8317621181659588	4.918521334314027
gene-PA4839	host	speA	2223163.4844653783	80.08675343955187	8.121500591633547	12.569983212903635
gene-PA0969	host	tolQ	34047192.082060374	660.142015254994	35.872026534835236	19.597049900100806
gene-PA0935	host	gene-PA0935	7345015.708126496	151.85301805897026	12.139711692726033	11.39309473895814
gene-PA2628	host	gene-PA2628	768031.6178451361	26.41951614023077	2.141192703974767	11.806877378776406
gene-PA3799	host	gene-PA3799	8757565.335663987	431.24519269231854	24.278621294220667	13.369133255396852
gene-PA1296	host	gene-PA1296	1521067.497825892	51.46210274210993	4.231020934624406	15.281756783228298
gene-PA1115	host	gene-PA1115	670112.727421093	21.72858889645268	2.1732022485846962	5.865924736201429
gene-PA2051	host	gene-PA2051	48169.921075280196	3.4681064084828237	0.3871094134860437	6.604565533922929
gene-PA2953	host	gene-PA2953	2857870.111205365	151.91457205119409	17.177725553951834	13.781438493198422
gene-PA2885	host	atuR	2202562.430563797	31.417801684335416	2.9870984606530495	16.522619892272562
gene-PA0109	host	gene-PA0109	3217900.912629571	65.8620794664515	5.386649144930227	9.256096080292012
gene-PA3674	host	gene-PA3674	2179491.4993578442	74.49382685442204	6.799643536908282	17.900322766843658
gene-PA3131	host	gene-PA3131	5218878.309360116	56.70150356522665	4.394294626921803	5.889244854163827
gene-PA2977	host	murB	8515966.938283287	303.1836720432071	17.218408185312278	10.146676462242391
gene-PA1868	host	xqhA	139714.63718191904	12.295861803196507	1.034650017331501	4.728890306546169
gene-PA3918	host	moaC	2286549.906389166	53.91166171938827	6.388812301091195	10.815209473010688
gene-PA5234	host	gene-PA5234	857783.2409989029	36.034610409147746	8.091785337555585	10.56759184933226
gene-PA4770	host	lldP	1130672.344469005	36.23322402334875	3.4711367544492346	11.235296808887208
gene-PA1979	host	eraS	184100.1806671952	5.447616494235494	1.0011683385993073	6.749693116071718
gene-PA5382	host	gene-PA5382	233166.3938872999	13.213767837231932	1.9683084226232734	14.780945707826818
gene-PA1986	host	pqqB	512333.3927978734	21.821386040754742	1.7209570136021746	10.003729923301497
gene-PA4217	host	phzS	5750766.233920351	301.9419139350644	20.730234627980625	14.536163662393724
gene-PA0507	host	gene-PA0507	421416.33004421013	18.54169926115239	2.886677428298244	10.72759895871478
gene-PA2513	host	antB	82274.41371314986	23.619833662432047	2.2511509537615524	13.682492107449539
gene-PA5300	host	cycB	17103351.618861794	336.75680324887503	50.575610549080835	32.793716769009386
gene-PA0235	host	pcaK	175487.36256497912	18.195919105263965	2.54519179890088	18.998635824496272
gene-PA3659	host	gene-PA3659	1229944.8213454015	42.883274616151006	4.361142315050514	13.852638751477414
gene-PA3767	host	gene-PA3767	10516343.39332901	78.40188347461417	4.817930731488878	12.650042415444373
gene-PA5146	host	gene-PA5146	1502843.8438102752	52.54163520774741	4.89547492072393	11.534259171984795
gene-PA3381	host	gene-PA3381	25857.00264910578	9.452220401066446	1.412258601512911	9.920550244672215
gene-PA4280.4	host	gene-PA4280.4	250571578.51558784	6238.6262267221855	1399.323816609307	934.0330451917489
gene-PA0819	host	gene-PA0819	536791.363099919	47.57795782389942	6.949484878322416	14.197421771147445
gene-PA0524	host	norB	263542.5000773221	17.97623730760768	2.5730307948380733	8.108684303626736
gene-PA4961	host	gene-PA4961	4196756.235152424	79.5542686007531	15.555196684610747	13.628682376556009
gene-PA2752	host	gene-PA2752	564001.516977782	21.847442923886405	2.5083996309834005	7.580840221695013
gene-PA0775	host	gene-PA0775	422870.4005010412	31.010028565673235	27.06782938597705	7.214328773975549
gene-PA3790	host	oprC	1752619.5774378527	95.59016121488732	12.0264219610717	16.59027487791788
gene-PA0243	host	gene-PA0243	1324258.298433368	39.03879377683396	4.734169045316997	7.296917663956958
gene-PA2806	host	gene-PA2806	1028646.2040795541	35.721549633895485	3.4989761615481645	7.001266755948226
gene-PPLUZ19_gp5	phage	gp5	46087.02700420103	43546.56127089078	20464.370782523023	6258.134361919736
gene-PA4777	host	pmrB	269014.93671251705	20.83659690190863	1.621999745003924	16.120979372105488
gene-PA1784	host	gene-PA1784	289825.1683810382	23.488901484765695	2.7935616667500707	7.884154156074544
gene-PA0050	host	gene-PA0050	31504261.979706097	780.1193852068373	104.89850611653613	93.56998082905916
