gene-FTB24_14235	host	gene-FTB24_14235	5249603.694636674	11130.827279085446	3426.764440636809	2149.298130545042	3212.5797339137243
gene-FTB24_07365	host	gene-FTB24_07365	96431.69011542584	159.122584569125	72.10996531594195	48.967840182027736	92.45930023335539
gene-FTB24_08505	host	gene-FTB24_08505	343235.9572422535	887.4613630930986	346.43323982041215	230.4571862891847	301.1358381770986
gene-FTB24_07540	host	gene-FTB24_07540	15801.344007367275	32.577276381733434	15.49028872607533	13.893387427154304	20.94426285388154
gene-FTB24_01825	host	gene-FTB24_01825	33582.90706546826	51.55367834631949	24.74334010605399	16.680302592795602	34.40332320456783
gene-FTB24_14460	host	gene-FTB24_14460	262546.802305341	745.4195958119635	218.11407229762747	144.10207706664954	218.70525540461827
gene-FTB24_19420	host	gene-FTB24_19420	71555.27018199553	122.4023143684738	74.71575938427684	70.99545172784995	86.72790030683177
gene-FTB24_13430	host	gene-FTB24_13430	18198.961986008435	28.70032545352196	16.454628643016104	14.673018707136505	33.229530944974385
gene-FTB24_10485	host	gene-FTB24_10485	1940903.4126659755	6214.264234422262	2417.0335345504363	1420.283580766308	1889.1808314144203
gene-FTB24_05720	host	priA	223369.39462707457	361.51121780870807	148.02590572925132	117.61698126160678	193.05130240053015
gene-FTB24_07490	host	gene-FTB24_07490	5261889.2139494615	1111.3504672633694	221.89381786603226	93.46495442843975	121.64280073545764
gene-FTB24_13405	host	gene-FTB24_13405	163910.8460780232	318.1993162831571	121.03257096807215	87.91040697633368	202.50899791960055
gene-FTB24_13105	host	gene-FTB24_13105	28855.22903127127	316.3609206932536	20.231023945138684	18.064259494878744	20.44373537867358
gene-FTB24_01400	host	gene-FTB24_01400	47538.585831807744	37.74995059934452	12.456549885479214	10.368580862795561	27.198944025086025
gene-FTB24_15420	host	gene-FTB24_15420	155055.89407721153	442.5972700796403	227.49496183151496	185.22708924492477	198.64898218080933
gene-FTB24_16070	host	gene-FTB24_16070	230801.06446630755	303.37871243719496	164.8355725951519	119.72519854015957	124.25726205193781
gene-JD032_54	phage	gene-JD032_54	26390.616351918346	2813.7291170161357	26524.70069212395	45725.89295511075	42287.35095782062
gene-FTB24_14545	host	gene-FTB24_14545	4243666.972441225	6419.59169424755	2181.3638808316614	1174.7239792036178	2008.6381232526874
gene-FTB24_03095	host	gene-FTB24_03095	655130.4810677912	1191.2397342514691	570.9758239984117	536.9630445758411	273.976277858706
gene-FTB24_13905	host	gene-FTB24_13905	17310.603950159824	23.599308620228882	10.505182728199516	9.924999238363599	25.125719223423456
gene-FTB24_16440	host	blaR1	221914.35131174666	514.7872588770306	227.13872132458076	174.92931344920132	241.86943294259427
gene-FTB24_09640	host	gene-FTB24_09640	840255.5886131603	1264.8205308542747	450.48045845947996	428.62679576760456	602.2306476358325
gene-FTB24_04295	host	gene-FTB24_04295	1138595.5744379412	2223.379916465254	581.1682140260323	474.8157699524558	1731.3025741867762
gene-FTB24_17080	host	gene-FTB24_17080	13549003.637858385	32066.748412760193	13142.233192484733	9040.085340890186	7909.154562414489
gene-FTB24_06670	host	gene-FTB24_06670	2726983.086462665	5092.312611468751	1839.677753636108	1646.3181271869478	1186.086688910001
gene-FTB24_09425	host	gene-FTB24_09425	6124.74770690608	16.867689902207776	6.813861871928549	7.345158229434847	16.7180719465259
gene-FTB24_06095	host	gene-FTB24_06095	800511.009162242	1778.6069844747763	575.3102653971984	383.7513471328156	537.1121559278736
gene-FTB24_17775	host	gene-FTB24_17775	178982.56123265007	456.93174342984	241.4805113148196	136.4970627005661	143.12041550253423
gene-FTB24_02320	host	gene-FTB24_02320	11558.681163321244	14.902165337407865	8.00751976408828	6.346159682433087	15.696303351465952
gene-FTB24_10180	host	grdB	19713.22005253996	30.887798971335496	12.865883732580217	11.165206951447507	24.7691719486326
gene-FTB24_12465	host	gene-FTB24_12465	2566750.8610153045	4473.463146206522	1397.1826181727276	1114.7376223339177	2618.2742964693775
gene-FTB24_14475	host	gene-FTB24_14475	647264.7560495175	1493.778024421602	565.3722578035268	427.8739743240035	512.5209999357861
gene-FTB24_01565	host	gene-FTB24_01565	123584.65324852504	261.3992688551752	114.70344873213007	107.19800576885648	65.78057039414695
gene-FTB24_17390	host	gene-FTB24_17390	132563.54010323223	251.4198644710849	84.82688888544133	52.00057471415295	121.27990938572766
gene-FTB24_07855	host	gene-FTB24_07855	144955.76189985286	340.8634716843497	121.8614241535622	86.64330591755999	126.64143885761304
gene-FTB24_06030	host	recX	264039.8366326794	617.4667211133192	217.02324981238772	159.3348390901441	213.83266867242705
gene-FTB24_07860	host	gene-FTB24_07860	318235.90755475115	817.608399421224	337.5684856088156	224.7183686447993	196.4525422564318
gene-FTB24_14660	host	gene-FTB24_14660	18281.669980245108	28.217517348613075	13.287698514927621	12.432707368954672	27.87089899925033
gene-FTB24_10800	host	gene-FTB24_10800	426572.8264121646	1047.0283133450184	354.09564422029626	242.48347109451933	446.01138772380654
gene-FTB24_01765	host	gene-FTB24_01765	1977849.9958761623	4092.4073866536132	1400.1794021126923	858.8177849584387	879.5379665154023
gene-FTB24_09880	host	gene-FTB24_09880	726699.4404140138	1093.6063144157724	256.6551215785491	121.78296851102311	103.23265222915298
gene-FTB24_09875	host	gene-FTB24_09875	850164.1008027958	2049.7973506783533	733.3319364038631	327.44469667418434	269.2867559539182
gene-FTB24_00590	host	gene-FTB24_00590	32997.03471008973	71.1763967743239	26.595395451807622	24.757597878633685	34.607728544933444
gene-FTB24_07235	host	gene-FTB24_07235	108417.20862536512	276.31190404761674	121.9954964291744	93.79061524755305	142.88882945106613
gene-FTB24_14160	host	gene-FTB24_14160	277283.8629542375	336.6068941075487	109.08852146123822	85.60781141790376	123.83260666184884
gene-FTB24_19085	host	gene-FTB24_19085	544282.2276335289	1911.9266923038106	915.7094696499744	624.6919547375053	1174.560130016571
gene-FTB24_17780	host	gene-FTB24_17780	5556708.025983662	12649.538770164292	4950.885256083164	3324.129775995414	2747.95951452069
gene-FTB24_15055	host	gene-FTB24_15055	374952.1579441051	740.3541090376494	272.1663650077969	270.8046713774182	512.1740260536961
gene-FTB24_16975	host	gene-FTB24_16975	198225.47122516713	287.7252165162747	135.12053505953762	99.3125418581037	154.10198300108857
gene-FTB24_04215	host	gene-FTB24_04215	5916451.495266729	10305.362268674937	4420.284884122583	2699.776239515842	3102.2953233294543
gene-FTB24_10290	host	gene-FTB24_10290	16660.37376900161	65.9485078121076	23.07005760278065	14.407782722039833	17.256406050991263
gene-FTB24_09720	host	metA	131873.48789989782	258.30703884222424	130.16240832923538	71.64824710766781	132.32271576705105
gene-FTB24_03750	host	gene-FTB24_03750	123328.94638265016	178.21931270550235	75.9112523654758	62.30715114394267	105.83958292467342
gene-FTB24_05005	host	gene-FTB24_05005	39156.86896361097	74.90893887489295	36.54088231524049	31.455168174133167	55.33579951248106
gene-FTB24_05115	host	gene-FTB24_05115	1074010.8104914674	1764.0726535216465	827.420293873829	808.0137545260832	511.12928812910815
gene-FTB24_05865	host	rsmD	514293.6034839214	1053.4895943253769	366.16153582296323	306.18646470227424	440.4005184817725
gene-FTB24_04925	host	hfq	3892416.620176684	8719.270886860162	3031.8721866900632	1851.2955259776775	2851.5325153655053
gene-FTB24_06460	host	raiA	651417.4394552523	2420.974060072485	941.441279385503	757.0372403421798	1445.3803226217785
gene-FTB24_03070	host	gene-FTB24_03070	4169913.148242771	8119.89038710203	3051.6466452326536	2224.3793833948457	1856.2441345043164
gene-FTB24_13765	host	addA	178121.74734491765	469.3419810649428	143.72131029479996	105.14427546088626	234.57175560922155
gene-FTB24_09195	host	gene-FTB24_09195	4679.780193887702	11.079799397872884	6.350797123528149	5.729823819293223	11.960264411120749
gene-FTB24_10270	host	gene-FTB24_10270	15625.569988456837	28.60496530639126	10.207216262121152	11.773582463556885	16.341946077720092
gene-FTB24_13830	host	gene-FTB24_13830	29147.923935679195	37.47593294857034	15.522730780024972	13.333368322948061	26.8442503262913
gene-FTB24_08000	host	gene-FTB24_08000	1289883.1637972526	2612.4793422051057	1138.4821212525505	991.1346608284326	1263.2354192582554
gene-FTB24_18765	host	gene-FTB24_18765	133093.98010333173	303.74491081147886	79.5689576672087	45.51754518749035	120.1648377256558
gene-FTB24_12905	host	gene-FTB24_12905	301700.9124731466	158.1600473878029	61.087161570915065	59.263473458012164	90.05551311645628
gene-FTB24_17835	host	hpdB	159291.943532836	328.3502472285899	104.0360454022378	72.10552508469138	114.65222101154704
gene-FTB24_18620	host	gene-FTB24_18620	462455.7697296613	797.2533662048336	380.84384653537046	241.6285617606419	289.1681450696254
gene-FTB24_08480	host	gene-FTB24_08480	975241.6427328925	2442.1198518099427	978.9481608322998	559.1732367043979	761.69614226996
gene-FTB24_08600	host	gene-FTB24_08600	7207.777289046983	10.380938679063654	3.5135263731569375	4.891270195083617	11.310687869834062
gene-FTB24_16065	host	gene-FTB24_16065	225030.5118721911	345.63354388396374	188.03471129769113	136.28584417906316	155.91633824608002
gene-FTB24_00430	host	gene-FTB24_00430	868835.6785683219	1441.8560116123656	714.0071603741926	444.7137655674666	472.9578818488283
gene-FTB24_08745	host	gene-FTB24_08745	30808.57810234391	74.98854470388146	33.19862680944988	41.098838690191734	93.27140079294584
gene-FTB24_07175	host	gene-FTB24_07175	463852.19160329364	702.4646544323473	354.9328256762797	289.0390894571944	387.0764148288951
gene-FTB24_05900	host	gene-FTB24_05900	3331526.903829373	4559.681062717886	2120.4773331500187	2075.803395920622	1692.7050353546972
gene-FTB24_15310	host	gene-FTB24_15310	415064.63026316714	1012.6593869356781	519.4300460389061	407.3801310218589	387.2877916472166
gene-FTB24_18455	host	rpsC	8826092.256699359	8813.319457024385	2585.4084937808325	2126.2087201800505	4674.6890610454275
gene-FTB24_07150	host	gene-FTB24_07150	66525.08106542147	98.03853687188763	34.724294363342125	42.84795667274246	112.6259881247011
gene-FTB24_04940	host	gene-FTB24_04940	69414.38564354232	104.14513892870998	35.971664738794885	26.661522612596077	72.50785814557894
gene-FTB24_10260	host	gene-FTB24_10260	21016.139094978458	48.74033338625521	27.53121169197102	28.275683286822517	30.40846494088582
gene-FTB24_02970	host	gene-FTB24_02970	19952.29601987057	45.10433607494253	17.970529517331382	15.459284325996906	27.21423378367473
gene-FTB24_08825	host	gene-FTB24_08825	730637.9110628288	905.0893565204069	437.8130238087503	404.2172451971744	371.37124232010757
gene-FTB24_14600	host	gene-FTB24_14600	485632.4543360712	629.2539279303483	278.75503893201454	238.40733551052392	280.9675853406645
gene-FTB24_15535	host	gene-FTB24_15535	32238.16008919969	41.21689531095823	15.93499888356746	14.72383353409621	36.75641393943447
gene-FTB24_13820	host	gene-FTB24_13820	14315.494586911394	19.630112816742265	11.817369959564394	10.343997227906598	25.615103956099556
gene-FTB24_08120	host	gene-FTB24_08120	478678.2978214207	943.3003887277351	379.04122450891253	282.57411718189906	276.9405962966275
gene-FTB24_18770	host	gene-FTB24_18770	401781.2087854347	628.8484921238966	210.01499641875412	140.1923085480761	371.0238952549662
gene-FTB24_08190	host	gene-FTB24_08190	79508.29516320048	114.92123871233703	45.419636560706955	45.16778409597475	106.43739630542132
gene-FTB24_03895	host	gene-FTB24_03895	122038.16169252915	192.82024322504813	89.16352262648206	84.57399915685635	115.49384320599466
gene-FTB24_15170	host	gene-FTB24_15170	95413.63695925554	116.80653645593179	58.63351200797654	49.37203270099949	48.822048242573544
gene-FTB24_17075	host	cbiQ	9114711.057434296	19283.629893257395	8772.080634917102	6162.989263876566	4745.850661166413
gene-FTB24_16940	host	gene-FTB24_16940	64258.33696998693	188.13168618315592	170.0936907569721	213.4281135753828	66.37435235391585
gene-FTB24_05025	host	gene-FTB24_05025	207042.56029299507	373.5719166207528	119.44514304567764	114.62495528716049	215.37385688241648
gene-FTB24_09430	host	gene-FTB24_09430	16421.504013609865	50.81219417775166	19.14019800335363	15.624287890500645	53.19671042596374
gene-FTB24_14115	host	gene-FTB24_14115	149773.80558529982	176.11896428247567	101.61563794246786	81.9958433885264	75.2413691770746
gene-FTB24_15390	host	gene-FTB24_15390	25736.392547365875	30.83339513818487	12.73682793595495	12.60085677698997	25.179596096346327
gene-FTB24_04955	host	gene-FTB24_04955	437407.0841163812	1437.568036810632	494.80288342457226	292.8208172012077	379.7315997040005
gene-FTB24_04040	host	gene-FTB24_04040	494252.6276915435	988.0788741717396	430.0439654500971	306.26161319095013	284.02140373756794
gene-FTB24_03980	host	gene-FTB24_03980	376323.5317389827	982.5294436835662	453.7262194921791	345.2924214458131	272.6056225263422
gene-FTB24_18060	host	gene-FTB24_18060	8001820.426194298	7846.311069936249	3489.4365402152653	2534.39382430743	1719.9775361062523
gene-FTB24_14635	host	gene-FTB24_14635	103579.45980914385	216.2752207168312	66.71232860910061	52.52006429828381	90.58262220472689
gene-FTB24_11610	host	gene-FTB24_11610	188068.39863888305	356.026411822713	130.0227712394544	100.59684743714973	159.99295105084536
gene-FTB24_12990	host	gene-FTB24_12990	277710.1503259359	603.414931823822	278.1731908032347	190.97834312054786	203.30007866009998
gene-FTB24_06255	host	gene-FTB24_06255	405462.5009035145	860.1279046155714	307.0354563551391	231.32881270044467	345.22952235157055
gene-FTB24_07815	host	gene-FTB24_07815	5339222.908314024	8106.795333473791	2896.7329921285223	2716.0297680632893	3332.459798098095
gene-FTB24_11555	host	gene-FTB24_11555	264663.1134402149	534.0151437906985	212.57737095543374	175.21188000948575	249.24858955251102
gene-FTB24_18700	host	gene-FTB24_18700	547866.7229863614	1369.9833268923733	531.602429372451	350.37208818206983	620.4722596528654
gene-JD032_25	phage	gene-JD032_25	7248.436306861044	2690.7299241868927	4259.797197623956	8698.260838637178	9498.993049646006
gene-FTB24_15450	host	gene-FTB24_15450	11674.198409621173	20.75328922336712	8.199811227650848	7.435068710492659	17.387953015447764
gene-FTB24_01735	host	gene-FTB24_01735	69675.66808926883	158.6725457698661	92.9268563454068	82.46736599213732	90.38334022387816
gene-FTB24_00440	host	gene-FTB24_00440	33986.67923969219	45.42977424170588	20.45509198113998	20.44130849895937	50.49495319357643
gene-FTB24_03315	host	gene-FTB24_03315	9734424.505904654	18298.370120159812	6896.814664611593	5971.395039149349	6722.760357332725
gene-FTB24_08150	host	gene-FTB24_08150	291864.5081456238	764.7538753316607	258.6830452029111	193.84180590883793	168.60560112797558
gene-FTB24_03140	host	gene-FTB24_03140	60548.95697367052	112.30511082075168	60.092645063814984	51.753923160799935	53.64117237706111
gene-FTB24_06245	host	gene-FTB24_06245	155509.05941690478	351.1025101904913	143.78982228553434	123.20671651247714	186.1200475575963
gene-FTB24_16155	host	gene-FTB24_16155	83597.33797081454	190.54352258518657	95.21850885640329	102.46899023681381	169.67759736673858
gene-FTB24_06590	host	gene-FTB24_06590	18667.265394285245	29.13709562581123	14.108221997735901	11.126958360238902	19.600340997857412
gene-FTB24_07810	host	gene-FTB24_07810	4503270.372488717	6209.909399273234	2253.915149641797	2230.849351520934	2841.2210313657283
gene-FTB24_13780	host	gene-FTB24_13780	58041.40090964045	134.84371755274597	50.906520160578275	35.26029002050099	70.98190813840965
gene-FTB24_17965	host	gene-FTB24_17965	596005.053510575	1093.9959276429424	385.1291369314246	241.37967863321327	305.5397323659722
gene-FTB24_07130	host	gene-FTB24_07130	983232.1311859392	2636.1723861893242	901.7173162352692	532.2881423359855	731.6321321320919
gene-FTB24_00055	host	gene-FTB24_00055	290518.1463427301	559.4201657147402	180.97449632336702	127.84666404350305	231.9220151538361
gene-FTB24_09395	host	gene-FTB24_09395	9280.086934058607	21.43999267768473	9.69937693667355	10.105938050450264	25.475064604085944
gene-FTB24_17675	host	gene-FTB24_17675	329772.413106808	492.3490789284453	175.09007504287902	99.70560572316775	118.55809307716437
gene-FTB24_03710	host	gene-FTB24_03710	558048.1745842365	1136.6021823041137	380.7629005969149	303.9182521247906	372.595770712697
gene-FTB24_04395	host	recJ	772269.5598626063	1380.9924499415563	492.1487050317953	408.9461869709057	573.4574262576642
gene-FTB24_12880	host	gene-FTB24_12880	6533001.128246802	15937.891107328012	7556.890213982345	6015.811278111457	3340.0796497859355
gene-FTB24_00050	host	gene-FTB24_00050	150617.7388643826	282.4885283436066	95.33274496167678	71.009282693515	122.1126277677867
gene-FTB24_19200	host	gene-FTB24_19200	306851.0696287044	662.7610134315369	213.17558848307712	143.8615146803555	333.9471996773
gene-FTB24_00630	host	gene-FTB24_00630	271586.84918826417	210.3502142307096	148.45486209160833	116.04944983865416	244.93722514115697
gene-FTB24_07090	host	gene-FTB24_07090	678774.057493611	5602.981650618148	1436.5680173444446	399.98162935097594	216.12941344202443
gene-FTB24_03535	host	cas4	228439.44879298564	274.2668507134902	86.67546261992032	61.80542300566227	121.82494076456051
gene-FTB24_17495	host	gene-FTB24_17495	292323.420571829	452.8730212890512	255.83773085337893	317.6103748470206	1180.013991438794
gene-FTB24_10565	host	gene-FTB24_10565	58019.43864295818	152.27598041711414	68.31558119456582	49.73752328868006	60.18723135452385
gene-FTB24_10575	host	gene-FTB24_10575	788168.0692395236	1779.8883364516614	809.3080423496855	586.1849060742044	645.2345034184567
gene-FTB24_06810	host	gene-FTB24_06810	853314.0031447252	2588.9344061788775	607.8427828905361	357.5159285909364	552.204433668453
gene-FTB24_10970	host	gene-FTB24_10970	28853516.296355214	67700.40345611976	28657.602441270235	21168.58306488488	20634.49625587455
gene-FTB24_13705	host	gene-FTB24_13705	3912050.8917949363	6133.76727887414	2396.711995313359	1834.0339642884837	1801.8907772075006
gene-FTB24_18015	host	gene-FTB24_18015	18109480.608365774	32823.07444145102	9110.927605607156	5127.452422171164	6660.209709757471
gene-FTB24_18830	host	gene-FTB24_18830	18804966.12354182	22459.592799491686	9715.033753742706	8065.736819471714	6066.996347605571
gene-FTB24_06070	host	gene-FTB24_06070	10897.906480614472	21.19903978345718	11.104799119196992	7.686777603447896	13.288340619207785
gene-FTB24_04445	host	gene-FTB24_04445	942678.8835998325	1982.2799845219333	756.5459971522113	626.4942144811534	369.96303542759847
gene-FTB24_16820	host	gene-FTB24_16820	754333.8615879487	1348.9615631148738	667.8795640523664	580.155184967772	434.8066304782978
gene-FTB24_07000	host	gene-FTB24_07000	251760.56567426256	387.37555377683003	93.01661517404784	115.77854353460987	272.4011698626262
gene-FTB24_18695	host	gene-FTB24_18695	550991.410581938	1485.0788873962128	569.5444886730829	385.03723157260646	680.7615467616914
gene-FTB24_06965	host	gene-FTB24_06965	53879.97480829669	106.8051186175096	33.54330146194234	37.49614363648468	60.62859535104451
gene-FTB24_10640	host	gene-FTB24_10640	4699.405955877581	12.50460853886898	5.925584904515663	5.614310531095	7.337286330507049
gene-FTB24_06020	host	gene-FTB24_06020	1971087.707174034	4383.8768399668415	1746.7122372584138	1119.6294388110052	1055.1275277960847
gene-FTB24_07400	host	gene-FTB24_07400	38625.42558822256	88.74171118080865	43.03529607905201	36.94699497199575	56.72713008332516
gene-FTB24_00655	host	gene-FTB24_00655	420873.17689615296	729.1219429202284	390.61901772144853	285.8558292526105	335.498341437232
gene-FTB24_10610	host	gene-FTB24_10610	7062.483771834311	10.670849859472556	4.245559237230822	4.801093233818499	7.718594356498251
gene-FTB24_15220	host	gene-FTB24_15220	129271.03623743034	323.5265254786523	141.05715618490203	116.92717800296968	93.7978661909642
gene-FTB24_08140	host	gene-FTB24_08140	2369644.7345526633	4546.186864926084	1399.4582477429701	887.2416997193418	918.8017112821617
gene-FTB24_11020	host	gene-FTB24_11020	225373.0430977906	563.9095843525702	261.62677891236604	213.51106854768003	197.78096497008468
gene-FTB24_05860	host	recG	341066.85564354627	496.7974294777171	188.27521171752542	187.2045795368931	293.9313856934642
gene-FTB24_01090	host	atpE	3561011.6622453067	5036.608021353096	1810.872856771072	1148.8604067009164	1958.997738557148
gene-FTB24_07445	host	gene-FTB24_07445	16032.659764921797	31.03521281745193	13.064976681460243	12.689615625787745	20.09448146733122
gene-FTB24_11365	host	gene-FTB24_11365	64307.48872523432	95.34040233619861	39.4606112735739	50.76916944995946	131.77980428453145
gene-FTB24_10980	host	cysK	9651387.392004006	22064.845044836344	7648.284945791301	5016.874783845927	6915.54395722174
gene-FTB24_10190	host	gene-FTB24_10190	68090.09442239294	110.71440190666056	51.72603475204997	44.18046158186032	63.155177490713506
gene-FTB24_13155	host	fabH	1214300.8414846647	2131.7129033939127	806.4472824281116	664.187354893898	1164.8868421745676
gene-FTB24_02850	host	gene-FTB24_02850	18347.14727977717	34.59230187978091	18.450423678146773	15.879822340658592	22.518117884394908
gene-FTB24_13730	host	gene-FTB24_13730	572812.4013071249	1515.688484947975	742.7810172762119	552.8367356487294	342.168982848053
gene-FTB24_16105	host	gene-FTB24_16105	31794.767483089847	72.11057131932189	29.291941661845822	23.67948021832247	47.66513977567521
gene-FTB24_13920	host	gene-FTB24_13920	165288.4529900432	519.9598202320652	345.01718825363906	343.312435854599	148.58275546313988
gene-FTB24_03210	host	gene-FTB24_03210	236374.5166343376	552.1507364581952	252.09442280059844	180.11701353898582	219.18131832941683
gene-FTB24_17005	host	gene-FTB24_17005	537464.265390968	1042.8504900601201	306.91383915595145	183.10214611721958	301.2694669469877
gene-FTB24_18395	host	rpmD	16443783.642622864	19813.88736822164	6193.112793400635	5232.394730613722	9783.692587856607
gene-FTB24_10580	host	gene-FTB24_10580	240522.00671268813	693.1054290890446	276.1905094972413	190.00479402945572	189.74371268333002
gene-FTB24_17535	host	gene-FTB24_17535	11825.822275428452	21.508102749174565	8.731673642463761	6.645191732453395	15.14775119773286
gene-FTB24_07520	host	asrA	6578.856331490696	14.298033108109038	4.0910572417212085	3.5865521852235283	10.27988879113043
gene-FTB24_07650	host	gene-FTB24_07650	7964.486396591448	14.52370514556207	5.591874333196903	7.259301866219733	15.096134420877386
gene-FTB24_18375	host	map	10747457.989744248	11044.662922593152	3385.347779928014	2540.295783121331	4995.284403165755
gene-FTB24_12220	host	gene-FTB24_12220	3421300.7980377874	6078.542212178399	1988.8058119779046	1498.5588794009293	1272.2470232386243
gene-FTB24_14405	host	gene-FTB24_14405	25028.06803183815	48.80754872022345	21.543804478776224	21.40855764580426	32.30580095490892
gene-FTB24_10905	host	gene-FTB24_10905	22496.720265414857	38.99951321946945	12.523816940921089	17.63492983471664	36.2021305093138
gene-FTB24_04590	host	gene-FTB24_04590	786739.1106892171	1613.6176237125285	633.2903731249899	373.1978570819874	512.6030855603414
gene-FTB24_18000	host	glmS	1961753.4737970543	4201.343487014301	2018.1242305662665	1103.450182960765	1514.5456209963875
gene-FTB24_16755	host	gene-FTB24_16755	97574.39985474541	234.30041241140216	117.71320730559542	89.31257385698389	84.96769092721233
gene-FTB24_08660	host	gene-FTB24_08660	17126.693730060706	27.294476588902388	10.449978676447094	8.207183123116193	17.01742154737168
gene-FTB24_03965	host	gene-FTB24_03965	401307.7602551041	702.1839070433313	299.607408791086	214.52412820115623	194.9591988318961
gene-FTB24_00750	host	gene-FTB24_00750	811497.0179361538	1652.4378707422402	619.9924065522818	393.08939421072745	451.50441059168884
gene-FTB24_09870	host	gene-FTB24_09870	785097.1500371433	1900.6108604861395	684.7778600972752	301.2265863989886	235.610852683011
gene-FTB24_14485	host	gene-FTB24_14485	136340.6701271476	309.58325175270045	119.08759874152696	102.90176147997325	241.2373240233916
gene-FTB24_16515	host	gene-FTB24_16515	3848.0283090802	3.458721510750994	1.5568064628910303	0.5411686735222502	2.4607109831717726
gene-FTB24_10355	host	gene-FTB24_10355	105042.57689654299	356.4995508473426	144.90685122896807	143.74646177451302	257.0473088274894
gene-FTB24_15585	host	gene-FTB24_15585	137517.44095778125	280.41093726543056	116.46383849045873	101.50831573139294	129.82878486399807
gene-FTB24_01335	host	cbiG	503449.0916478741	770.0978790314053	266.6827645486383	204.43781366085582	317.4747534281468
gene-FTB24_01050	host	rpiB	2506414.331429995	3607.559064396286	1204.4553958011163	828.3836813716107	1151.1552262621774
gene-FTB24_08475	host	gene-FTB24_08475	1326874.4023138445	3017.6640100369964	1336.9533467949204	839.6845703997448	911.0648711031689
gene-FTB24_09020	host	gene-FTB24_09020	262330.17026753345	653.0183134741119	323.5980417690811	197.1073549001114	209.43091031484423
