gene-VC_RS05695	host	gene-VC_RS05695	558.9660338989914	1322.8163091773745	82.49512766531058	78.99192238062126
gene-VC_RS08720	host	gene-VC_RS08720	436.3628271712974	853.4854049880036	102.9979007134073	105.03653930233213
gene-VC_RS04780	host	ptsI	9274.033386012568	26488.03292895614	1330.2905015530541	877.8118747693479
gene-VC_RS05390	host	gene-VC_RS05390	3508.832691782455	9650.062729865556	852.4936149567326	824.673673211184
gene-VC_RS15575	host	gene-VC_RS15575	1151.442385679668	3681.7835782651728	315.9890748945267	385.2442887071862
gene-VC_RS12220	host	gene-VC_RS12220	591.3256056941193	1486.0162524499165	137.32091865060067	148.64993301229583
gene-VC_RS01110	host	gene-VC_RS01110	1400.381051317386	4318.984199802991	220.69094447697833	167.92302480430078
gene-VC_RS05755	host	gene-VC_RS05755	1764.1655116687125	4664.987398200425	56.12117481471959	51.465400636535804
gene-VC_RS05840	host	gene-VC_RS05840	2425.8100914111787	7690.0035211917275	262.73824029042424	272.07446144570946
gene-VC_RS10710	host	copA	776.046836419041	1576.4087744491899	68.0364113906562	58.27205788191441
gene-VC_RS13595	host	gene-VC_RS13595	1323.832482496171	3827.7567124452753	167.8171042173071	140.63423113440263
gene-VC_RS09305	host	dctP	181.37062595583026	550.6365278203623	37.549263173684146	47.27997963086563
gene-VC_RS04650	host	vpsO	304.5537415233757	916.1766335027477	45.606706736516536	50.288668445255375
gene-VC_RS16165	host	gene-VC_RS16165	2555.3466456273577	10737.917520305806	294.5471931738138	193.84844597427494
gene-VC_RS03330	host	rimI	1421.7657218188353	4822.61109112683	307.9405594186124	282.0418799259362
gene-VC_RS14090	host	gene-VC_RS14090	964.4975577015796	2502.679366883904	57.28954767671802	55.749505571173366
gene-VC_RS18010	host	ppsA	1317.699573853739	3675.6265497595978	120.07878240290474	60.377723050446775
gene-VC_RS12875	host	gene-VC_RS12875	1945.6534266105346	5584.934114724017	326.4939371492175	305.1544191086446
gene-VC_RS08210	host	gene-VC_RS08210	10005.091677768494	25562.176409497835	183.99703187615842	89.65314384022186
gene-VC_RS09540	host	gene-VC_RS09540	1206.0599570975796	3045.3699521853077	229.41518664200078	230.24102410808996
gene-VC_RS14150	host	gene-VC_RS14150	45057.29426931466	134810.25509204637	5430.760731507881	2978.644590810769
gene-VC_RS16470	host	gene-VC_RS16470	493.9431623064325	1403.9078062116378	56.145886324946	50.017118018691384
gene-VC_RS16700	host	gene-VC_RS16700	207.14798718960566	695.9898817995581	41.17275703484673	41.71368033664993
gene-VC_RS16610	host	napA	135.9451104770839	329.65266864331363	23.423917744212584	25.056607740043404
gene-VC_RS08440	host	gene-VC_RS08440	211.33217269977075	556.061607362283	46.27465434387216	55.702400861536496
gene-VC_RS07090	host	rstR	2728.8953763776344	6248.844434975326	294.27981838408465	264.45474065187926
gene-VC_RS14225	host	hmpA	215.72423592911812	757.1870483312587	47.349492861302984	53.11396362977896
gene-VC_RS14895	host	gene-VC_RS14895	8951.633232429882	26895.07378137987	711.2378014746267	542.230103922238
gene-VC_RS05335	host	gene-VC_RS05335	346.4967538556251	973.5191405476514	24.177581359602573	21.74351225615761
gene-VC_RS07340	host	gene-VC_RS07340	730.4814563685611	1898.405224053488	43.185493220735204	31.004862869493184
gene-VC_RS18395	host	gene-VC_RS18395	2049.260905476677	4769.298759192398	262.8001435821847	361.7637851154568
gene-VPVV882_gp48	phage	gene-VPVV882_gp48	9204.32733947321	4857.874129005808	7599.241847325458	12771.877243870802
gene-VC_RS00860	host	gene-VC_RS00860	37735.411022193046	99684.80953780591	3570.5565701377886	2350.1618464398084
gene-VC_RS03195	host	dacB	1467.375603356426	4028.3824406735084	164.4097066223899	139.38817398721224
gene-VC_RS09365	host	folD	3292.769927181879	9979.866789317495	526.1397478069231	199.78039516763567
gene-VC_RS11310	host	deoA	314.93362500951264	844.6939046522948	51.83572773153912	56.177042535962904
gene-VC_RS04020	host	fdxA	1310.9371343145594	4421.273431969706	245.77342291944254	214.90060060785723
gene-VC_RS07950	host	gene-VC_RS07950	840.3973083931639	2721.3578963130512	119.20572855708504	105.79173397359723
gene-VC_RS02675	host	gene-VC_RS02675	1563.984168884855	4790.140697584162	260.78497579250546	205.35864284518695
gene-VC_RS01540	host	gene-VC_RS01540	1039.9611586509866	3120.254666775896	134.27304576391907	137.09753194119938
gene-VC_RS04390	host	gene-VC_RS04390	1996.8302069399622	6201.836718501532	180.57706303858967	263.2660974258916
gene-VC_RS06460	host	mglA	350.89083096491936	949.6868380728779	57.96003724870729	71.27053245067584
gene-VC_RS08305	host	mukF	1714.1219697153442	4202.1972404174385	225.04269989592046	198.545350496905
gene-VC_RS09320	host	gene-VC_RS09320	565.1521451797788	1435.0770617056864	57.051679186266966	57.83482854730667
gene-VC_RS07920	host	rsuA	1868.4349849421762	5439.322391258696	334.5817154682096	257.478129655111
gene-VC_RS17895	host	gene-VC_RS17895	839.549180468093	2090.1009193481946	223.23415057151044	351.2960449989375
gene-VC_RS11660	host	ampD	1189.5892422344941	3009.232368142484	211.8167997433276	209.59087064477467
gene-VC_RS08860	host	tolA	1330.5691448789553	4872.323741406248	183.27411430502798	137.26865671858116
gene-VC_RS12665	host	gene-VC_RS12665	3576.2437572582894	9784.350910763373	471.6254065487188	594.6371446575876
gene-VC_RS06120	host	yfaE	7767.129181125698	21866.12044832246	431.93257901428956	421.92205961909366
gene-VC_RS04970	host	gene-VC_RS04970	2359.919137729871	6944.56693181526	332.74020792925535	205.47708528189256
gene-VC_RS04430	host	thiI	1932.1704241942107	5259.033983287035	425.9534041846002	477.8602522714106
gene-VC_RS06690	host	gene-VC_RS06690	1284.2011189928885	3986.7898890139277	178.1421952140221	219.95039377299304
gene-VC_RS12065	host	lptG	2461.9054112408903	6961.891977402012	413.22429546482925	331.8257174578662
gene-VC_RS14840	host	gene-VC_RS14840	963.9913735360892	3005.9295591927034	189.49245381081585	263.95419510067376
gene-VC_RS02405	host	rsmE	2736.38336774693	7814.965648069043	259.8553358209712	328.30264296935957
gene-VC_RS13360	host	glmU	1331.2800556387024	5313.8597596029795	196.41794362793567	153.38527081274935
gene-VC_RS00610	host	gene-VC_RS00610	1302.2809200527192	3527.250395541995	118.0732295543388	120.12466724676825
gene-VC_RS15815	host	gene-VC_RS15815	2331.647015239179	7132.317103694737	484.05171796310395	511.61033714444073
gene-VC_RS13720	host	pstC	166.282886022461	419.72443870024	27.38260401887346	38.18724554482552
gene-VC_RS17510	host	gene-VC_RS17510	2881.8916999697994	10005.400223350849	468.6475271736972	321.4896316451684
gene-VC_RS01685	host	gene-VC_RS01685	236465.5279498081	554999.1137689175	18348.500627933205	9675.619859388062
gene-VC_RS06750	host	gene-VC_RS06750	1017.2399884237934	2751.635461476151	165.42386374255747	201.5820292019232
gene-VC_RS07825	host	gene-VC_RS07825	717.0860542428576	1653.6323879306176	110.24742421493791	119.79332384994956
gene-VC_RS01135	host	gene-VC_RS01135	2888.237028188755	7820.979503939894	150.44974041515206	138.7551382650341
gene-VC_RS07585	host	gene-VC_RS07585	132.2963725623432	357.91415751143677	28.756196759004055	53.591450013744065
gene-VC_RS02980	host	hpt	5191.025233447674	13500.339534854407	610.8760466967274	356.9239590329142
gene-VC_RS02515	host	gene-VC_RS02515	2290.278598541776	6199.681432397412	244.4675452659333	209.90373971525557
gene-VC_RS07605	host	gene-VC_RS07605	253.98801072286778	1009.1645126359628	45.80102249663857	81.10317141240358
gene-VC_RS12810	host	frdD	1345.410327880202	3314.9641774723377	115.21353824103453	72.95135586739316
gene-VC_RS15530	host	gene-VC_RS15530	3539.8675756655985	11171.770236132372	455.77396545979883	423.38211437950093
gene-VC_RS13150	host	gspG	1363.3649002193933	4226.747828115018	150.31201227387	166.83939980465692
gene-VC_RS13550	host	gene-VC_RS13550	1326.1785156514948	3522.0541948636455	155.36294930013628	135.45125281732223
gene-VC_RS02025	host	gspM	1537.0334610126583	5534.257311031649	139.23745044789527	117.41463857075475
gene-VC_RS04775	host	crr	45090.63035044779	127403.94190316071	2889.2116919683103	1564.4160959849398
gene-VC_RS02155	host	gene-VC_RS02155	1141.9382112231265	3085.9050389766526	228.41412548001094	205.3130017242896
gene-VC_RS01030	host	pyrE	1496.5794768314652	3949.6157664209277	125.25869883762016	98.77154523685086
gene-VC_RS02400	host	gshB	1969.9693069522887	6041.8547005390465	165.81761283359216	181.10465126599993
gene-VC_RS07165	host	matP	2017.4441278264944	6116.306655374068	447.2279692593841	301.0357855977145
gene-VC_RS01020	host	gene-VC_RS01020	1683.9656567477407	4913.318187881196	233.1677772034343	166.7147984556373
gene-VC_RS00145	host	gene-VC_RS00145	108.32292048070315	316.91788862989915	17.611569762010436	17.580933084962506
gene-VC_RS04045	host	gene-VC_RS04045	714.3084480858588	1885.5461801911383	29.847645200560844	23.752204067777217
gene-VC_RS08040	host	gene-VC_RS08040	1457.1494185070214	4861.9947842722395	222.88585199486135	216.32454492510317
gene-VC_RS12350	host	cpdB	689.9253004130935	1833.9572198463238	87.46264651630476	96.48916189740089
gene-VC_RS12650	host	trpS	6074.515115460639	12249.768820871945	452.03652942831104	457.1532354017629
gene-VC_RS09075	host	gene-VC_RS09075	2688.9805911508292	7751.576030947286	472.0220814360855	391.38642307212916
gene-VC_RS12560	host	slyD	5664.173757658671	16673.326565446183	616.2860562303255	385.7931996600243
gene-VC_RS12975	host	trmL	2387.479477902688	7514.964079544625	288.68558370642	207.2881645392778
gene-VC_RS04955	host	purF	5005.011515531682	14736.95293720271	851.2519519434605	328.3400754818618
gene-VC_RS15595	host	gene-VC_RS15595	1822.6673528132042	4588.188263203578	588.8251972359894	1051.6770455427416
gene-VC_RS04095	host	gene-VC_RS04095	1150.2895598871298	3250.1677962030863	233.34546385846397	252.3391367668778
gene-VC_RS03625	host	rdgC	2455.719188198703	6580.151579078412	234.1213609396389	240.64616103687695
gene-VC_RS17235	host	speA	1828.4527460427325	4832.741285631853	320.21561413988485	266.5732984365599
gene-VC_RS02370	host	gene-VC_RS02370	1112.4447565689384	3267.6559523803007	83.99835677483878	61.140303082399065
gene-VC_RS11145	host	gene-VC_RS11145	820.0953117659126	2315.624176722682	174.83075477739646	179.52253714122023
gene-VC_RS04300	host	gene-VC_RS04300	513.1189977395514	1095.712355229362	106.76627672923156	112.65684576575684
gene-VC_RS10845	host	dnaE	1747.3980811374129	4344.763132626826	168.80843979306732	136.40118879666346
gene-VC_RS14955	host	gene-VC_RS14955	1264.3735716703704	4238.648794930738	220.66841421843264	203.02219597895007
gene-VC_RS08830	host	cqsR	760.5275711155355	2273.773477717301	117.11558226145037	123.75836424490647
gene-VC_RS07045	host	gene-VC_RS07045_gene_rstR	2731.0293092893853	7389.223576948714	317.87717929660516	289.5449016707705
gene-VC_RS07660	host	gene-VC_RS07660	297.2774278762355	666.4900471732645	54.733641557002024	72.49678564705083
gene-VC_RS06320	host	asnS	7554.835870307383	20802.749634299995	985.5178683116941	749.4422111258415
gene-VC_RS15045	host	gene-VC_RS15045	4238.669407713283	10293.342645817676	691.8950723038203	1037.3739534472952
gene-VC_RS04635	host	vpsL	100.67827586300808	199.12023124343386	22.10580440973148	28.359086479288578
gene-VC_RS17490	host	gene-VC_RS17490	1645.611426904732	4204.643523006249	309.6302909659972	316.6811380415414
gene-VC_RS10745	host	rluF	2504.5492843298516	6892.342008228233	582.2273913630694	453.3810516936566
gene-VC_RS18295	host	gene-VC_RS18295	823.2929339413012	2011.0913127120937	67.58657472318434	57.50176201370693
gene-VC_RS01470	host	rhlB	3851.115919337984	10939.941037201592	450.7261325392522	297.3336006745986
gene-VC_RS17440	host	gene-VC_RS17440	243.78115268587766	788.0987155858807	33.87167256864135	37.900342985454394
gene-VC_RS12140	host	ibaG	8923.844043830879	26016.67816157879	799.8307580288742	544.2749972395146
gene-VC_RS12365	host	gene-VC_RS12365	1450.0508753494937	3808.4103543939996	258.53923326733224	324.20144601495986
gene-VC_RS01605	host	rplJ	96052.9888898476	248640.81290773506	10339.672478201159	6252.929794030646
gene-VC_RS04770	host	gene-VC_RS04770	1084.4999669494205	2649.3371354390124	234.7108435773831	193.94746787375027
gene-VC_RS03570	host	pgeF	5715.187256077846	6231.996627312966	624.4832980679398	410.39657167752466
gene-VC_RS06435	host	carR	1678.3708503173402	4774.943019474918	249.96824010006102	225.61862192054323
gene-VC_RS10540	host	gene-VC_RS10540	105516.53750443202	271081.67171461706	10016.724171800786	3687.256820551613
gene-VC_RS16460	host	gene-VC_RS16460	344.66471826523974	1105.145227379036	68.10683272266004	64.14598358273597
gene-VC_RS04335	host	gene-VC_RS04335	856.4421786818718	2838.650843470883	138.3136143075563	118.94172460201696
gene-VC_RS11825	host	gene-VC_RS11825	1393.9467104112116	4120.2379681455495	143.78890468516306	165.68377572384267
gene-VC_RS03340	host	prfC	3745.9218709364573	10707.265468100184	546.2987156527734	423.8408200208011
gene-VC_RS05460	host	bioF	1408.1017764998355	3539.576444714118	37.07385874685313	34.1619340040647
gene-VC_RS15270	host	gene-VC_RS15270	3664.306127655138	10263.324341195514	612.8454093766495	537.084926529381
gene-VC_RS03250	host	rimP	17891.837943770144	42073.736989133715	4064.493028593531	3260.284325118382
gene-VC_RS02960	host	gene-VC_RS02960	4570.713734277143	11780.009320763253	275.6398037043553	263.3541498112488
gene-VC_RS07550	host	gene-VC_RS07550	738.3517022387855	2168.7398057918517	90.54436080050074	72.73132335905132
gene-VC_RS11795	host	gene-VC_RS11795	10467.231908868767	26458.14225083316	1736.2436208625888	1306.435171521941
gene-VC_RS16720	host	gene-VC_RS16720	401.32411861084495	990.0002316969076	54.05374013858427	69.16208668102325
gene-VC_RS15990	host	gene-VC_RS15990	783.4384682703255	2955.7896965451864	104.85023857221735	71.66855982197303
gene-VC_RS12820	host	epmB	3182.520361814218	8339.641384617438	525.8137397202585	428.58427212795306
gene-VC_RS07100	host	gene-VC_RS07100	4681.707026796161	13350.441710324165	953.6586920258746	1082.6424101255282
gene-VC_RS12435	host	rpsE	56118.39783633119	155544.5494766207	6614.100187168896	5050.77422003441
gene-VC_RS14795	host	gene-VC_RS14795	3246.1975557279316	8511.771526450724	676.6914410188147	1009.6184519140946
gene-VC_RS03485	host	gene-VC_RS03485	1041.4804045409255	2768.856082704975	166.12019404515704	132.54186030023712
gene-VC_RS10360	host	gene-VC_RS10360	5854.268028272902	14946.353718902246	443.50885591797123	296.9378413040741
gene-VC_RS06235	host	gene-VC_RS06235	1453.7653021971714	4061.6703739693157	226.68080282469774	170.83292090869054
gene-VC_RS09450	host	gene-VC_RS09450	3309.9262618410157	10272.204333234298	294.9235529088449	195.90826488281516
gene-VC_RS11100	host	gene-VC_RS11100	5148.845505246192	15044.237197597793	412.54841166890446	280.0329553031643
gene-VC_RS05140	host	gene-VC_RS05140	1787.639180823311	5094.315770384059	194.31941327230084	176.30574639568093
gene-VC_RS04535	host	gene-VC_RS04535	48489.79692416554	114996.07226233618	4845.676195604824	2636.638740541385
gene-VC_RS16340	host	moeA	760.1990254713869	2155.7152771448987	110.3866891335598	87.30891901677171
gene-VC_RS09695	host	gene-VC_RS09695	2275.4109681226305	5870.560978851618	233.0551575326903	217.75879944081217
gene-VC_RS11320	host	gene-VC_RS11320	3418.7646785671127	9932.8444695359	444.21763657763637	310.4929459168913
gene-VC_RS04275	host	gene-VC_RS04275	1825.4110318474259	5139.259133572063	144.9878256592264	278.3247498096953
gene-VC_RS07410	host	gene-VC_RS07410	503.13758849438756	1472.8353880773927	90.4752919094244	93.41725819665346
gene-VC_RS00025	host	rnpA	19069.8361961568	55065.96148686274	3478.528542075074	3975.385621190618
gene-VC_RS08310	host	cmoM	1881.2763779832487	5165.089305423122	203.94162643401418	200.03719855598067
gene-VC_RS08450	host	gene-VC_RS08450	1081.2223080765543	2994.803206589042	137.999247627768	111.61340034176368
gene-VC_RS15915	host	cqsS	1377.6139022640966	4452.533786481909	97.25916814573365	93.44318879572734
gene-VC_RS12775	host	gpsA	774.4464473445316	4254.440347830659	84.88999455826742	68.08446464027486
gene-VC_RS04850	host	yfcE	1901.0938937695878	5893.811593590932	397.15421594835584	379.7065960051371
gene-VC_RS11005	host	gene-VC_RS11005	5519.436173502001	14714.468372813735	1305.096921273982	699.6246879021733
gene-VC_RS15100	host	gene-VC_RS15100	2551.4482395186005	7439.234767643475	414.67726227106004	590.5687938329235
gene-VC_RS18600	host	gene-VC_RS18600	61741.02075524908	180581.5851648932	191.29586550578847	59.9118826963556
gene-VC_RS18380	host	gene-VC_RS18380	206.2053883457861	616.7246327346695	29.67867641014195	36.21051098111166
gene-VC_RS01625	host	gene-VC_RS01625	4616.270649547514	13374.679052541245	350.2658316035324	277.56510614017515
gene-VC_RS06575	host	gene-VC_RS06575	928.9499289499945	2857.7051318068943	117.82272615619966	94.15828029239157
gene-VC_RS03470	host	gene-VC_RS03470	597.3610215088702	2088.6676834862465	78.91293696005788	54.99102927834164
gene-VC_RS09960	host	gene-VC_RS09960	4504.026703311333	10172.625671106089	599.3489455968022	389.7030766067233
gene-VC_RS19110	host	gene-VC_RS19110	845.3952920880236	2450.9057441172286	80.94563003178696	86.02231493076506
gene-VC_RS14465	host	gene-VC_RS14465	545.8535114514985	1124.2365344603522	185.7225743200875	282.61926096116105
gene-VC_RS13385	host	atpH	42582.74607915714	112387.4478661156	974.8161388781632	563.9973392960147
gene-VC_RS15620	host	gene-VC_RS15620	3100.421669742699	7756.965225156244	740.032123707816	1259.31172541937
gene-VC_RS05260	host	gene-VC_RS05260	209.66015593353808	577.9734673055641	60.72608274906952	75.4982642083523
gene-VC_RS17190	host	rnb	2911.818172641879	7324.693040377737	436.9295091425222	401.8377106669573
gene-VC_RS06955	host	gene-VC_RS06955	1064.927238543308	2898.2051624427513	137.81339817871702	150.7324183138765
gene-VC_RS03875	host	gene-VC_RS03875	182.55386540944187	802.4110621174918	42.67345295310245	33.94770474428553
gene-VC_RS15935	host	gene-VC_RS15935	761.9665562978504	2033.5084921990508	170.02337233685788	162.05354882180197
gene-VC_RS06090	host	gene-VC_RS06090	10107.197497422638	25052.010311834634	565.9590591297818	278.90164139173197
gene-VC_RS07715	host	gene-VC_RS07715	474.9441388307695	1532.7939326925195	70.62533982518754	77.04164997474892
gene-VC_RS06380	host	rimJ	467.4639150627663	1594.753021077909	63.747565167072196	79.28872309455458
gene-VC_RS09410	host	gene-VC_RS09410	513.1468543261235	1438.6007591632842	96.39475268366249	85.7070008122904
gene-VC_RS09530	host	gene-VC_RS09530	1908.0433260152242	4121.482701582345	413.2799477847882	415.2608555354944
gene-VC_RS10580	host	gene-VC_RS10580	76599.84519972795	157041.59556413884	4271.326678894376	1621.7631515620408
gene-VC_RS13065	host	ompR	1858.2041619308156	6279.037044171252	312.61553900845115	237.24830685378834
gene-VC_RS14965	host	brnA	4178.515805465286	14098.892676454318	610.2308018816635	554.2053399080075
gene-VC_RS00590	host	gene-VC_RS00590	2704.8443560548617	6076.5129494472885	243.0183793861131	233.69526910420097
gene-VC_RS02480	host	gene-VC_RS02480	787.7115166498525	2596.0183041322916	82.66224177664922	54.25959724850399
gene-VC_RS11990	host	leuA	3216.4476349082042	9407.060823593376	355.9054264430692	374.48202119810395
gene-VC_RS04505	host	treB	411.8558050803652	1185.665900669634	76.19066691373287	116.1007488126506
gene-VC_RS10885	host	rseP	3172.8265638046896	8805.343978771629	385.84416692004544	367.1553790396202
gene-VC_RS07465	host	gene-VC_RS07465	2520.4703254927854	8316.532530821536	274.3765402314859	244.03287128358434
gene-VC_RS00030	host	rpmH	75814.72208915354	215727.20892071538	5974.052991032316	4266.717629972168
gene-VC_RS08935	host	gene-VC_RS08935	2730.6715219633315	8019.345280839259	414.16294732065904	325.49757499965875
gene-VC_RS07645	host	gene-VC_RS07645	147.6326726271474	434.2469701570796	25.42317470017967	34.38010774174421
gene-VC_RS09130	host	gene-VC_RS09130	2905.1503781915776	8870.280612583687	370.40767903334716	340.62917384488276
gene-VC_RS04400	host	truC	1369.7294693808021	3220.604924170953	272.77300115615554	267.529115506461
gene-VC_RS08250	host	metE	19737.39553869547	58319.21609270567	400.90400528886556	160.79879204940363
gene-VC_RS10810	host	gene-VC_RS10810	2549.52404706905	7468.970265304328	241.14564321855673	214.0635158513563
gene-VC_RS12095	host	gene-VC_RS12095	11060.381771738896	30885.149995957687	2382.226464538709	1658.1194942354484
gene-VC_RS02790	host	gene-VC_RS02790	358739.70936015213	833508.7086599891	33775.72826746872	17504.297472945407
gene-VC_RS12520	host	rplC	38079.931275736104	137403.2042439464	5862.9690270400415	4072.559994472249
gene-VC_RS15625	host	gene-VC_RS15625	3041.0290232700663	8809.609346649997	531.4743726959676	1076.6679075037493
gene-VC_RS17780	host	gene-VC_RS17780	396.0643353412829	1081.8220270131562	57.57070630992751	62.15000602227025
gene-VC_RS03890	host	fepB	398.4299646453693	1725.8080972887851	80.30010832392342	52.60592134765428
gene-VC_RS06725	host	gene-VC_RS06725	196.47373219057403	604.7107484253406	42.3699382269599	43.08250951404752
gene-VC_RS10910	host	pyrH	3385.313432458677	13158.134353973735	507.03138443797866	407.4651357775929
gene-VC_RS07565	host	gene-VC_RS07565	324.0438787786945	748.2271191094358	66.87498438582001	103.02672717232186
gene-VC_RS15610	host	gene-VC_RS15610	1754.4025822661374	4220.083178692527	408.8633138984837	779.292944627025
gene-VC_RS09190	host	ald	4019.3170285082297	10170.649094337175	1231.520459666536	939.791672554143
gene-VC_RS03440	host	ribF	7018.845798283978	19746.555477859893	2567.4203496087885	676.8477578571004
gene-VC_RS07890	host	gene-VC_RS07890	2533.5200136280437	7199.215027639885	341.89339106697895	422.8556565763867
gene-VC_RS03780	host	iscX	10646.374317659487	23006.72277064948	686.5109521326654	912.0338748562968
gene-VC_RS01175	host	rfaD	3180.345201477611	10221.594936546458	366.1438086667337	216.8645521540174
gene-VC_RS05665	host	gene-VC_RS05665	799.8035750036918	2170.990341549481	98.72285348388233	81.50007846119904
gene-VC_RS07720	host	gene-VC_RS07720	779.2389972487924	2353.2905033531547	84.43024762775389	75.7829445640864
gene-VC_RS00450	host	gene-VC_RS00450	4031.7921989454803	13634.189386232069	569.022432346189	508.57976820820744
gene-VC_RS03790	host	ndk	11613.405029303605	34095.888793316655	424.8317616259394	234.34831970562547
gene-VC_RS01370	host	gene-VC_RS01370	783.4228399884132	2620.516808547928	53.517668801113224	37.58048485654473
gene-VC_RS12525	host	rpsJ	46348.49233434762	137166.65494980765	5778.169479170062	3108.9160323383235
gene-VC_RS12910	host	gene-VC_RS12910	956.9924843003424	2855.3279224110443	170.75589565125472	192.3200589483206
gene-VC_RS16570	host	gene-VC_RS16570	270.653144922537	773.3876280440537	38.6206217467357	30.645890524501283
gene-VC_RS16950	host	gene-VC_RS16950	1547.1492201219166	3889.3889117770304	340.8039136453199	462.8162420502662
gene-VC_RS16105	host	pntB	3024.894949258788	9300.006221573698	195.40300160902476	130.85613834164147
gene-VC_RS19075	host	gene-VC_RS19075	5992.812785824738	12599.79015776785	1517.170431990119	1720.9256384654566
gene-VC_RS09900	host	gene-VC_RS09900	2966.664421451067	8218.215311047004	384.57355105891384	318.49665091303564
gene-VC_RS01730	host	tsaE	5896.258595898974	21971.346967685993	613.261496472339	723.454027413832
gene-VC_RS09655	host	gene-VC_RS09655	3739.8071592312526	11353.267338779071	224.01047811307254	113.8948125919946
gene-VC_RS17215	host	gbpA	245.35425829000997	616.5039063946208	55.9054832632741	70.01996483834345
gene-VC_RS14390	host	gene-VC_RS14390	311.76057770216903	987.5640041833085	70.53614586555746	72.4092770902714
gene-VC_RS00090	host	glyQ	3129.051348874832	8057.560222407932	600.5444978298761	290.1408649415858
gene-VC_RS10825	host	gene-VC_RS10825	138.31297319967618	416.4148221827046	24.785037098119503	26.684319314456804
gene-VC_RS05345	host	gene-VC_RS05345	495.3060004912418	1555.1958294647065	62.63423818856518	62.410150505974826
gene-VC_RS14285	host	gene-VC_RS14285	32260.458390626278	79021.0565948011	3726.524761009827	2036.224598994653
