gene-b1480	host	sra	6336766.729777722	3038499.5243202294	48766.99813615174	1136.88742637871	129.8342071024793	267.2588621500732
gene-b0537	host	intD	392838.3453588741	170789.38651718487	5139.761717767771	146.27479889826256	14.09266064023796	15.15633617606714
gene-b0989	host	cspH	34946.53873906879	23176.73275595095	730.4083942394693	24.32498478196942	1.612692464295804	1.5761945205565413
gene-b1009	host	rutD	22495.818305874094	5830.661516326143	156.9157713062865	2.806064556199604	0.6692592720076999	0.985117417944834
gene-b2632	host	yfjP	40301.1445186071	12610.418299484045	466.1335250602788	8.094517787497672	1.287644970886197	2.06059178110379
gene-b3706	host	mnmE	935575.2125765597	356727.2306420118	21438.008236153066	171.27268334548666	24.172060747413767	23.903087848641103
gene-b2938	host	speA	4693673.213629392	1379710.8825589307	61775.749770835144	796.3566245565845	211.6151999100641	178.32550169458582
gene-b1379	host	hslJ	1736897.4883874785	577051.0720272171	17157.674448134967	325.4922448920331	53.96985738639161	57.123920751308845
gene-b0590	host	fepD	98322.99780760298	59746.14827370658	429.78229644709313	6.639334849707219	1.3604183132340166	1.4861806822444819
gene-b1907	host	tyrP	84054.10100013918	37057.22691240785	1215.8341714966905	24.925313126569357	3.9002743671039197	5.721573437544462
gene-b4144	host	yjeI	6029123.793048665	1384179.9201355304	43577.21019513793	816.8964395246217	182.38777002959017	178.29933675745997
gene-b4154	host	frdA	488744.91256104154	140779.74253101004	5453.311789891366	61.13286735282766	14.351837028662402	20.994139061378288
gene-b1895	host	uspC	371633.1174669692	105740.18465639588	2065.081330267916	45.416314308144244	10.073443053761292	17.256826686479222
gene-b2896	host	ygfX	1401370.4730535632	485191.45982493926	18244.22817846424	333.28902537047634	60.00875235805489	52.48732871043902
gene-b1171	host	ymgD	309104.6431955315	106044.60840127815	3847.5982913798825	98.71363242036873	13.829659587514808	11.288362524680235
gene-b1553	host	rzpQ	9821.259567739462	5714.667074353973	185.4416551778751	2.4148422499348303	0.28314960935205236	0.8395513836804984
gene-b3780	host	rhlB	828347.1609391514	268029.9238793342	9183.174267843027	146.7682992099472	21.341123198334913	27.037094140447522
gene-b0650	host	hscC	26488.491951120595	9606.90950337559	395.446335779239	8.318917917694074	1.0601884498411525	1.347953536348069
gene-b0966	host	hspQ	2630738.269001289	912857.5779244413	33863.565189697634	674.2093813643451	107.63695932582938	99.7742587432391
gene-b1557	host	cspB	661173.3358564249	1012552.6283230269	27162.581647448096	581.9686345364184	21.74390018192192	23.434458555439324
gene-b4840	host	stfZ	3466989.8356052404	1163758.1882353309	43122.28069144038	710.1601227009451	119.32104273532796	114.92253007248318
gene-b1227	host	narI	41310.89276770204	10495.2176923752	673.665491529891	6.915037946896739	1.7856476556489111	1.7860277690618247
gene-b2075	host	mdtB	81513.12653286365	22227.880805971705	966.0694588490865	14.924134046985893	2.4922438627163173	2.592128100415164
gene-b0589	host	fepG	162768.5714246048	110108.98027704716	1215.217012235388	36.866727892033055	1.909823081186562	2.1451371500497247
gene-b2365	host	dsdX	25879.73769774667	8908.203647662785	225.8156690635657	6.372653044053134	1.0129986138809397	1.6430851180467583
gene-b2704	host	srlB	14111.343077838541	5259.455898533478	227.13925592246378	3.531005585137598	0.5226624910641617	1.0995937700435943
gene-b0931	host	pncB	335429.10723507893	164500.28117547312	4454.43279233409	112.66640471014198	11.588507289830643	13.289505097095056
gene-b0063	host	araB	14839.445091813073	3555.2400592475697	134.48942781872776	3.694237482947642	0.7636044437153007	1.3030824815872457
gene-b1127	host	pepT	1165151.470916849	296800.9246647432	9201.531296514087	108.1635419698752	23.0638574363049	34.456753981394826
gene-b3056	host	cca	653040.7719375471	202880.5397616831	6851.09111505231	119.26659849126835	21.499315508646333	24.922654742675995
gene-b2158	host	yeiH	46721.92365370093	23846.07311988712	782.2371977011688	20.227713512042286	1.8155963114978846	2.4889783987405445
gene-b4721	host	ytiD	55935.12535499789	14209.865896927771	172.95980993444135	26.748016591326525	5.573270131804926	4.543758674778116
gene-b0655	host	gltI	3976296.2489424488	987338.7551238704	21430.961675191415	316.71999804581264	82.51109520513651	133.609721883105
gene-b3459	host	panZ	349153.6908071894	122859.42994376454	4959.823826744938	60.266231558282996	12.455852142792166	14.65578151368854
gene-b3564	host	xylB	228877.73028384714	55531.0189555628	1735.4138171509449	22.105479724345354	5.624719406214628	8.582230634554364
gene-b2982	host	insH9	120023.935152045	36445.168383007054	1240.3332984460653	26.198433992014657	5.842551414226866	4.753034338373945
gene-b2260	host	menE	725900.9513771238	230618.03279012162	11718.189244775145	187.85061255611896	21.865677062619426	17.61160859615766
gene-b3125	host	garR	132112.4576792429	30747.278628052227	1165.7849868321641	15.822937885348315	3.6680513939351123	4.846279462969954
gene-b3497	host	rsmJ	387326.23783243296	125482.20998607788	5316.865023020884	51.27646662005132	8.10907305428601	12.819521097228769
gene-b1651	host	gloA	1440717.5725088741	482635.4095449683	15478.537397849543	305.943879423621	40.28172196780096	41.46202813842304
gene-b2419	host	yfeK	79652.50262495306	28696.47768271839	1022.8772003203949	23.38332150308333	3.085992451497108	4.08947626319895
gene-b4837	host	spfP	801256.8995069305	203372.1907080395	8597.714161965276	104.8603740032487	26.134567267933413	121.27924246052075
gene-b0318	host	yahD	66422.65077796933	18859.132905733717	477.70841806313484	10.512067417199862	1.697447557743089	3.5382205416609502
gene-b0254	host	perR	23832.020153045487	9997.822046923959	324.6970151323328	7.753664667721788	1.3931423015002018	1.6954831698828075
gene-b0713	host	pxpA	758422.5340965108	198899.7208793307	4988.934471412597	69.14415096449387	18.56918473472905	26.2971097034877
gene-b2164	host	psuT	31524.699684400766	10770.735815181806	356.39977578042567	7.385704876801473	1.3794014424597174	1.6610825835307153
gene-b2643	host	lfgA	23997.05244213317	6298.304862287144	249.60474531715457	5.573923372082147	1.1489687366565642	1.8938275517877599
gene-b3202	host	rpoN	1778517.699075234	505455.0088193728	19065.845495064597	269.16354650994344	55.68538256917752	61.65691682660625
gene-b2085	host	yegR	59966.36830836107	22517.638814094207	762.158663187761	20.897895709270195	2.013923932803661	2.449024465735441
gene-b1095	host	fabF	12928445.683458388	4431888.241449155	201878.05123911542	3557.5850180011803	590.2886328717102	380.2047724435472
gene-b2625	host	yfjI	12827.390533982032	5613.670161695827	167.81606935821367	4.906578630311605	0.5846106140864687	0.8780637923928589
gene-b0250	host	ykfB	167851.9561559505	51596.50036901329	1377.143825009592	31.291513057437264	6.540877238676281	8.134386241674111
gene-b0053	host	surA	2663713.3826650847	993178.1266764535	38625.97320643265	478.81534703970794	77.10208790578092	80.22495660155599
gene-b3364	host	tsgA	346051.30438827776	63315.88307152036	1698.106866196472	106.4571427438803	12.76720944795864	11.670155045599191
gene-b0369	host	hemB	330389.2474568491	119575.09946344444	4014.579009136491	69.08021351721105	12.821614979947913	14.477133027396611
gene-b0470	host	dnaX	812601.2415798705	319520.1038424956	14296.424249505253	161.90999756966727	22.328811184546787	21.309862220507817
gene-b2392	host	mntH	403868.2909359679	148758.80811479752	3342.1831508906844	60.666485325061515	8.960125931881972	16.583644142427907
gene-b3733	host	atpG	10707186.84864794	3828278.2648731084	168980.14458019822	2432.630050152157	400.7400822642087	325.0468820252267
gene-b1365	host	ynaK	52548.46669498313	21223.243248875577	826.6090789229668	19.31471244999584	2.545832140030677	2.285742182647223
gene-b4168	host	tsaE	1106893.635308803	364861.1093288457	13449.557107282082	192.71733602866146	33.770542765212824	37.61135966947922
gene-b0489	host	qmcA	165155.47996221363	51345.85630641971	1862.1925764271405	37.945005593039184	8.242386462956915	8.878144145459608
gene-b2535	host	csiE	61642.02395349672	20169.05906164139	752.4450168676192	13.94361014034835	2.2286659085694005	2.7504060938543278
gene-b4239	host	treC	12318.743966998873	3679.837270544218	148.90286403822768	4.300956264718683	0.6796952264341071	0.9002404563543426
gene-b3720	host	bglH	11371.777838776354	3493.1678975847362	106.87345656702982	4.087801915895427	0.7637055820010321	0.876030271800132
gene-b1743	host	spy	162647.60195619985	55815.41474815151	2087.460077489951	42.69151735414843	6.642467352708303	7.519808810868954
gene-b1988	host	nac	295028.3216946521	54226.11877114023	781.0944034055317	17.245148430948696	2.4718267322070817	6.15531373234625
gene-b0774	host	bioA	864657.7819080505	253738.76278228973	11571.948338171402	189.65719917481465	34.95225241149588	26.971878419730388
gene-b2413	host	cysZ	365955.12505341094	131022.3723457153	5206.391728608928	83.04796377860208	14.369284447123286	12.315159209737097
gene-b4806	host	C0293	102703.91081265705	70412.54288309354	2399.8764397132813	33.59282257137508	2.7004228704981696	4.693177702446086
gene-b3775	host	ppiC	1757149.718927365	703827.6634418932	24669.434636310867	522.9744216922807	63.82880016671466	52.43731945787776
gene-b4019	host	metH	1045348.9105642776	262036.441639219	8055.789497221313	106.35402413141988	26.902930194791864	32.33101830726005
gene-b0952	host	pqiC	868606.1892664494	309762.3939879239	13306.855282721524	267.98529119410097	29.861503867006007	26.529126144383643
gene-b2417	host	crr	14267632.747005949	4967824.006688096	163968.96254373636	2610.4609621805002	425.0913144168977	452.7376841572837
gene-T7p36	phage	gene-T7p36	38378.767050061404	18715.765313346194	711.1135564175898	40589.348166386735	30252.92049602062	15348.632374315845
gene-b2830	host	rppH	1455046.4955746336	460412.40026053175	17676.922900272522	377.71684764961935	53.713259634600945	53.29639811770703
gene-b3783	host	rho	1470080.9907239815	628802.9859426419	22988.20854759661	410.69207544073623	34.538177714191335	38.08805442398754
gene-b0932	host	pepN	1376441.061935767	382736.6731252235	14005.319390500765	165.78258401998838	36.0909102030688	48.68927459882754
gene-b2032	host	wbbK	227842.49760683955	148547.7462203415	4290.141191547117	130.74638264223222	8.505503129413071	6.2453109796045965
gene-b2287	host	nuoB	3466878.3158416776	1159025.3655177127	42170.30340798506	638.0810426228384	116.14889287577145	109.49130982810217
gene-b2599	host	pheA	149739.06992598518	67598.30997522571	2109.477558294872	34.52118604302974	3.9030414455401417	5.901656415905052
gene-b4082	host	mdtN	20930.975508330575	5128.679802006742	141.6605985974341	5.0870727578644885	1.1177641859748082	1.4475923973494869
gene-b2718	host	hycH	107198.51163931022	29432.493128879967	918.7945442122735	23.45136032241574	4.467614638295894	3.762414822125291
gene-b4029	host	yjbH	54991.816024016756	20356.96854812788	604.3937875239947	10.134763725249554	2.2933463534051532	3.5105697713762716
gene-b2816	host	metV	9580496.963429337	8127642.222319002	253375.93361998379	4639.137363690667	476.6321158099706	682.8657088181874
gene-b3273	host	thrV	813453.9597386236	522982.11654887773	23672.4699246785	409.55913477595243	56.44519994377709	159.53095387895075
gene-b2205	host	napG	80783.37772562115	22038.808661529263	1219.2129447469288	14.269403221279003	3.252248773114916	2.8960031067881182
gene-b0801	host	hcxB	1470494.4513196875	370882.4441894075	14353.48716860982	177.09780440007188	34.92805737944566	45.38760551697948
gene-b2668	host	ygaP	160758.08582657535	44553.970618075386	1914.7830780216095	31.82519739250975	4.6073247092880525	6.147586259795718
gene-b3539	host	yhjV	321195.11439514766	117507.81816481246	5674.133728258437	52.53471567663059	5.470432642052208	8.403303954071186
gene-b1424	host	opgD	480391.1390812397	151549.2095525188	5547.76820150822	86.39227606881158	14.310934806015887	12.799569347078481
gene-b1893	host	insB5	30472.382318298663	20028.218779948413	579.7200003071966	9.522496756348474	1.7242517466818699	1.5315901491761388
gene-b2910	host	zapA	4101326.8874794245	2527248.376632084	76087.50266662292	1286.415721107443	163.3419065538447	175.8851763555642
gene-b4058	host	uvrA	548265.0233007665	168682.93077938925	6570.091482913592	96.47834149306239	21.334620770417178	20.043400793222492
gene-b1615	host	uidC	10419.948539271796	2775.559365571376	129.6964325599898	2.0663829057439353	0.5196112670909744	0.8123229622518575
gene-b3211	host	yhcC	21497.28653356785	6360.289306940567	187.88968118810726	4.158803957944407	0.7026643556567432	1.5104084440335794
gene-b2262	host	menB	2564329.083091137	721817.4375128389	34337.01477693021	491.0315414722578	87.94247852250061	64.08134017552896
gene-b2642	host	yfjW	45468.39624617506	13913.02034637891	296.949336441401	14.41457300979279	1.1730916600228558	1.4910457143986129
gene-b2728	host	hypC	83779.44504360289	21335.29323810198	1038.0031676415422	16.627930423860683	3.1194975341467144	3.172709479592318
gene-b4453	host	ldrD	770906.8067500216	337239.1426544874	9313.336581417723	336.4034728880389	51.684107337284146	46.406380002338985
gene-b4178	host	nsrR	1410439.082097496	634885.5351794043	22775.360895477625	449.21209650026384	46.48721764728958	47.485727763902474
gene-b0888	host	trxB	4342083.033126826	1260204.200605052	54484.809425591244	849.3792221302436	157.77416879885754	117.04308052466584
gene-b1312	host	ycjP	13186.81845103456	4168.277766089397	149.07029324650597	2.9294697318187013	0.7243335717529498	0.7432077118418707
gene-b3293	host	yhdN	225441.30100797545	96168.2753893488	3601.3634461705565	87.08944545928375	10.928583460945397	13.99836391416546
gene-b3749	host	rbsA	98444.376621031	30387.810615955284	1729.4439241481878	236.32813894557012	8.79866524563168	7.941848288159925
gene-b0440	host	hupB	13610343.391975265	5582671.957704379	175325.76197153024	4650.392069914862	581.6846246610307	593.4570186165683
gene-b1194	host	ycgR	142592.91448058072	64251.97167917882	1983.6710566194438	40.213136544062564	4.696392796931894	3.8019155679297976
gene-b0601	host	ybdM	48075.60945962533	11861.758987211873	410.3046472144642	11.35501823388978	2.1208489320228274	2.2356048246483278
gene-b1129	host	phoQ	433203.0522844071	158242.8758736985	5635.720103068936	156.66403482807755	20.349821917344855	19.24987629606825
gene-b0786	host	ybhL	464539.7227220262	178064.17219460252	4716.793295024013	107.68043180038404	15.821749361062501	20.92355570104601
gene-b4539	host	yoeB	50575.349580170994	31214.878873814865	694.9662233852166	18.551768775070443	1.5078858038248393	2.1742988884638974
gene-b2180	host	yejF	370453.01868143387	171384.57619397843	6000.252655075512	96.23691550803136	13.413044100694995	11.87384353961053
gene-b2867	host	xdhB	27198.387572719468	5667.041459794285	190.7256166120925	5.386778455303249	1.2706203278976984	1.9753746653510684
gene-b3510	host	hdeA	16289491.562797511	6087470.563677734	173809.405782732	2601.931787145908	363.3679077793074	566.7941190009038
gene-b1761	host	gdhA	3823185.8072840227	843754.561370297	27693.897191940625	252.25998467928378	69.00518370645102	145.73979234700158
gene-b1812	host	pabB	266631.86916009965	92070.98880678417	3068.0500218147035	55.2718990521478	7.868638142163312	7.9339319227440095
gene-b3477	host	nikB	24645.221134508094	10305.362254360254	441.9680609744822	8.513735248199243	1.2206694602391557	1.7208571709670824
gene-b3506	host	slp	538036.2507665663	262413.34018419863	5786.914334262459	82.09639580390761	13.358005324595304	26.638390347949937
gene-b3679	host	yidK	18390.825018572494	5545.7284091736055	143.71003406575528	4.025203072301173	1.0110528643711536	1.3056930435244984
gene-T7p01	phage	gene-T7p01	3748.1415877239365	23462.343769440155	165800.0101093725	23465.72033320578	2813.966454807941	3963.0367244591416
gene-b2503	host	pdeF	28899.835715999026	13733.094115228188	291.5688393119282	9.205608428350429	1.399860986260449	1.4856844492402992
gene-b2416	host	ptsI	4037797.2912118095	1474932.3468643813	49393.34104723443	851.9155854510802	113.04710043255153	127.96450916056241
gene-b2057	host	wcaC	8091.993533653722	2847.707771290595	72.35899534070995	2.233360610651483	0.5436599979586009	0.6913987901646702
gene-b4384	host	deoD	301867.90001576394	123014.1805302678	4274.439965757756	64.07893396593833	11.016339353849261	16.30011105336565
gene-b4240	host	treB	34370.95777353659	10069.310397190395	362.4530204825129	8.187219925654269	1.680496727653579	1.6983019057164124
gene-b1650	host	nemA	672883.7800561218	185599.6967289847	7971.002168999802	118.3374732402629	21.85586412246979	19.249450402736386
gene-b4352	host	yjiA	802627.0346623614	230233.8730839744	8268.444718296534	92.03541638355227	26.76487376445965	28.58900386409905
gene-b4484	host	cpxP	617822.3832975972	175409.85529207392	5614.332736138878	136.10622923678164	19.452232335804553	24.859692481810644
gene-b3809	host	dapF	1231337.9996452443	289790.9566284051	9918.927537019337	162.12449803746557	34.94978483215949	43.9183821390869
gene-b2906	host	ubiI	369296.83312397357	125482.69204476068	4400.603903855741	79.29789141636932	14.946354388042572	14.190822990867229
gene-b2988	host	gss	1298668.4624202203	359290.1413525336	12906.50206010821	186.14051691940105	43.60465734497399	47.91276229747437
gene-b1100	host	ycfH	405697.93523445365	144211.4174444845	5710.530595396982	105.91685161270573	12.463121104000084	12.869634390803704
gene-b4188	host	yjfN	109392.74087280134	46082.82606682422	1127.9565944827134	18.103970647581328	3.1396019262462564	6.181500190767015
gene-b0636	host	rlmH	2153660.188358711	962611.5405802224	47321.662360698654	535.8260339492997	73.11422791610633	51.53982175942183
gene-b1433	host	ydcO	25462.382720135312	14823.336243250738	465.08524858842475	14.336456038165823	2.313567419626001	3.0137351343335403
gene-b3158	host	ubiU	34653.27933155372	11340.105043935451	432.061402702016	7.409461833661082	1.2311364451233575	1.523732477072127
gene-b0490	host	fetA	246848.98871287587	69718.61331135436	2309.7834475445316	54.26250969242443	10.272195297167045	10.961494975264367
gene-b0792	host	ybhR	59895.9087637084	18962.16739624006	546.3974392464957	11.080015580718376	1.9886568908009308	2.098132475585744
gene-b1045	host	ymdB	288310.29173777375	94104.56746724829	2490.3613969104795	56.086582060701375	8.346244558356808	10.84980520355498
gene-b1632	host	rsxE	183935.09720354225	72707.14128740688	3646.853234810522	68.41088104334744	6.614258737037698	5.4512842929735585
gene-b0062	host	araA	21496.933563331506	5829.101423681273	223.5929398380396	4.92922751282069	0.8369153517494337	1.387349584381229
gene-b0558	host	ybcV	4724.039384402325	3354.2557128769145	37.76876498808906	2.6993342385314163	0.04685478880368885	0.40235605991247636
gene-b0953	host	rmf	7804662.497169488	3326670.686665875	66386.660745759	1105.2982356281561	169.82725001283558	359.87992513658105
gene-b3173	host	yhbX	29704.908375127245	12444.827954095297	426.4385834328895	8.601182324576108	1.4345202190156394	1.6798141233214445
gene-b3491	host	yhiM	23654.89664061134	18160.154791250672	702.1198839898968	9.45898348286158	1.0765810424849926	1.8098552957775884
gene-b2321	host	flk	336284.0035503517	119554.18799715163	4314.029902496359	86.69570972086132	16.221036304400954	11.96934968715267
gene-b3062	host	ttdB	14937.133663037468	4183.608906049898	106.24672171281009	4.192497127084485	0.585307376784664	1.078658780417014
gene-b3924	host	fpr	1218075.9677374165	260173.00743633247	7382.958310317261	140.94981071127475	48.52637501190688	64.70501083958592
gene-b4122	host	fumB	22721.156966408184	5886.0840972426595	286.87113601557235	7.386558595824015	1.4048930507782895	1.8341860207979033
gene-b0232	host	yafN	117648.77485969127	36756.902117009566	1156.6948339452165	31.418516507977145	5.005345369229874	4.827735848414035
gene-b1609	host	rstB	363415.3310236389	99252.44066774576	4453.0106157126	166.24615361283816	16.03398247383423	13.879392247698089
gene-b3796	host	argX	107684542.22792226	59754404.585454784	1850821.47450995	40612.770978881264	3471.2127259595572	2890.14538101183
gene-b4120	host	melB	39541.38942628847	16513.15115229421	472.251154937678	11.957122684669596	1.5560027802764629	2.323217739735119
gene-b2093	host	gatB	979237.0823436467	395426.7259543228	11304.967755621576	247.74326994157934	46.44563495172139	54.64408160542112
gene-b1363	host	trkG	81308.38512232214	38948.34489924545	905.6560083129013	36.33556095817762	2.8694285303710254	2.7599891710020565
gene-b0869	host	ybjT	306600.1326789282	95486.79667394196	3097.141506072593	51.76262909675198	10.616362880003889	10.939047898993145
gene-b1183	host	umuD	323297.97238481615	118582.90282091525	3916.20585511727	89.7142752776816	15.419814004146467	17.709828356935716
gene-b3551	host	bisC	345101.61044656474	97101.15826841394	3354.976065202839	49.75103387623563	9.728796300357512	11.933152335219727
gene-b3830	host	ysgA	523569.5974449805	154003.64087902007	3557.5408816351346	46.54380065959012	9.657886203721343	27.5268148912824
gene-b4259	host	holC	1230543.1365781792	448652.7650936779	12227.73597362027	214.08810049477762	38.46387724490668	41.45932365863678
gene-b0458	host	ylaC	79027.69064664666	33988.2386709108	887.9315856541901	25.2790176610077	3.0874129194224498	3.6355167077185877
gene-b2468	host	aegA	44930.45241903446	13295.595254167356	437.6637148546755	8.619893212418303	1.7759916274747418	1.8634223957049123
gene-b0826	host	moeB	373991.92706841923	112816.4309944431	4621.574838315836	65.32248984910544	14.699422342411335	13.05303903136672
gene-b1302	host	puuE	441864.67753943434	106033.3608094315	4847.4657798620665	32.969162187554154	5.038055312841412	11.453576321216254
gene-b1202	host	ycgV	15560.427411142406	5846.274250539367	190.8579911611131	5.659242406465575	0.8459985071224946	0.9371285093792014
gene-b1890	host	motA	14305.871980238873	6710.686594996125	212.30029439159657	3.1958626498638565	0.7694734914466204	0.7891681839016611
gene-b3311	host	rpsQ	82276736.22804792	33849345.37056461	1648277.233844678	46949.33760214354	5341.821153698673	3339.658377390488
gene-b2525	host	fdx	2247116.641377847	619135.6280779948	28237.866734639603	421.43443084363594	82.21087556167069	71.498794466466
gene-b3424	host	glpG	1204306.4881357602	437085.53470133094	17444.766590614607	284.3027919903434	40.702182791165	36.47498079757824
gene-b1000	host	cbpA	1015254.2444103458	196949.34745388536	4710.3647499222825	63.967588392186684	19.84377597890314	38.76369185221177
gene-b0516	host	allC	48729.80774120604	15218.187096185791	468.4325264502585	9.996981689929619	1.7695561143088225	2.415329755681877
gene-b2188	host	lapC	317274.78425808	139577.76622402514	4422.986402682942	80.25407123977001	8.45198601782667	8.271852192023378
gene-b3738	host	atpB	4249563.564290485	2279975.694989985	81751.21172790867	1768.7364171446002	173.98324820226438	146.67008069075155
gene-b1576	host	ydfD	12764.50314273121	5328.699711347914	77.8319144704986	4.009626501685056	0.4561800220769584	0.36563693351976334
gene-b2125	host	btsR	103096.97344513974	36192.58616415438	1316.1681956164762	28.692390166327026	4.199842887897006	3.6852351829464913
gene-b0415	host	ribE	1114062.3999057133	618350.4001453652	24544.028401028918	326.02046133016984	41.86655111138329	42.22917405332272
gene-b2070	host	yegI	52078.12625679366	30100.32161725764	1486.6085675752192	13.234118195269481	1.5189598859466313	1.7071856193293558
gene-T7p19	phage	gene-T7p19	4408.6843450833	2864.9519237981403	143.95428544219072	3944.4997585108417	4500.703598653152	3217.967598258687
gene-b1034	host	ycdX	2028575.0583834331	581403.4037115326	20644.521169016574	332.2275885605228	61.44793249363387	59.664710866425494
gene-b2165	host	psuG	10017.419406347255	2652.73055755539	104.04880328667268	2.26377814232342	0.3115807266881317	0.5615581434592976
gene-b3439	host	yhhW	153851.52624831395	43127.225250217874	1286.0888235124212	30.974751084843987	4.442839260526299	7.620145840662454
gene-b2683	host	ygaH	759139.2931980978	172167.66031354817	3574.510142902406	189.3790166745327	25.290641730040065	24.31760377640418
gene-b3453	host	ugpB	271597.7636068596	66853.29116256617	1794.2889391284436	18.88813855314358	5.74103187465173	12.814631158573777
gene-b4780	host	yodE	1411659.1825543963	1226008.3611541656	21771.52581461298	1482.3467896564205	71.99697204231427	93.41365026175555
gene-b0511	host	allW	4054.1678044603386	825.443919309659	34.10797630266195	1.0063979910573446	0.280493616185603	0.4878550198772139
gene-b3248	host	yhdE	1060443.512685882	302939.60554855375	11526.051083124996	221.47572660046384	28.406666759811312	31.922185831944596
gene-b3467	host	yhhM	274087.6399859651	91538.8446291458	2551.76025881072	76.18023939622356	8.951853720383653	10.975134805978588
gene-b4365	host	yjjQ	6152.118987486881	4411.005570663334	73.90974343419319	2.8299964194926437	0.8094233517961527	0.894782735463536
gene-b3375	host	frlR	112352.66552366417	38876.883553433254	1212.6469879511515	27.52383932292418	3.8526242101997035	3.6180007924740245
gene-b2972	host	pppA	111544.53406805795	61542.803373130824	1680.3509018656189	46.53905873933542	4.827542979159402	3.783861525557577
gene-b4363	host	yjjB	12570.310697203946	2345.9547108274314	63.05370286217608	3.918185373457473	0.7483043677879881	1.2309386702466583
gene-b1685	host	ydiH	110965.79935562097	81867.19971184811	900.2649527505332	34.960332013066356	3.184725789602815	3.3248661077846857
gene-b1645	host	ydhK	65695.90656151462	26929.57139569857	855.2691091044519	19.010660538079613	2.2026441860798838	3.3408620001154343
gene-b1116	host	lolC	722490.0963416924	234631.221308113	11071.006215309397	159.25202811511028	17.785724338023897	15.732589549643148
gene-b1370	host	insH5	35477.06780569804	11104.560057436067	448.39801370323937	8.036368413415378	1.5342514552322366	2.279831098574777
gene-b0280	host	yagN	248934.42465815175	92872.56628652476	2035.419683066818	85.84680266405778	8.537192986406197	11.116505134259075
gene-b4677	host	yobI	1543.0436861061728	2023.5993105307145	0.0	6.723796194160073	0.0	0.2127342158660441
gene-b1985	host	yeeO	48361.92688212763	16908.59813193165	504.6069575079955	11.617950831994403	2.17562538058311	2.553048784726899
gene-b2746	host	ispF	1211849.8355292778	394898.8913215337	15987.908060932155	254.96366772775428	51.59741784671353	39.941203585551136
gene-b3428	host	glgP	613408.4570067548	215405.58926181414	8759.045862531448	82.32403486856184	14.361084230901588	25.979767285009647
gene-b2095	host	gatZ	2197383.612908692	527771.8703732546	17740.82420862253	412.9723068936563	84.87234066133257	96.80481949717256
gene-b2557	host	purL	2145750.1921084626	506885.83822594123	4828.030996986347	429.7949055476438	84.99606859627733	55.47304170968684
gene-b1448	host	mnaT	819397.5724534504	133659.27595525855	3910.4443223957765	73.76795483897617	17.854774940200137	24.75498798517838
gene-b3886	host	yihY	536715.1665129083	156802.7454735873	3861.5086534142793	86.24515759014204	14.169572846193214	22.484396937614004
gene-b1209	host	lolB	244134.8994676763	82592.80440437618	2871.974543824168	46.918525888770176	7.7786365665967105	7.543842439439525
